Plate,sample_well,Name,EGF1a,Ta54227,VRN1,VRN2,VRN3,VRN1_TA,VRN2_TA,VRN3_TA,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,TaNorm
GEP6,G10,BS55,22.6666666666667,21.8433333333333,24.78,NaN,NaN,0.130609644107609,0,0,10,G,4,55,400055,2014-09-01,None,Batten Spr,8,1.02172636523782
GEP6,G11,AMK191,22.2233333333333,21.965,33.595,30.99,NaN,0.000315515827792357,0.0019195714815337,0,11,G,4,191,400191,2014-09-01,None,Amarok,8,1.02172636523782
GEP6,G12,BW257,23.13,23.15,33.06,NaN,NaN,0.00103942400630211,0,0,12,G,4,257,400257,2014-09-01,None,Batten Win,8,1.02172636523782
GEP6,G2,BW225,20.75,22.3866666666667,NaN,NaN,NaN,0,0,0,2,G,4,225,400225,2014-08-04,None,Batten Win,8,1.02172636523782
GEP6,G3,CRWT339,21.4333333333333,21.99,NaN,NaN,NaN,0,0,0,3,G,4,339,400339,2014-08-04,None,CRWT153,8,1.02172636523782
GEP6,G4,BS59,24.2133333333333,23.6066666666667,26.435,NaN,NaN,0.140794869281571,0,0,4,G,4,59,400059,2014-08-11,None,Batten Spr,8,1.02172636523782
GEP6,G5,BW234,23.91,24.74,NaN,NaN,NaN,0,0,0,5,G,4,234,400234,2014-08-11,None,Batten Win,8,1.02172636523782
GEP6,G6,BS77,24.125,23.475,25.82,NaN,NaN,0.196826994142301,0,0,6,G,4,77,400077,2014-08-18,None,Batten Spr,8,1.02172636523782
GEP6,G7,AMK206,24.2233333333333,24.595,32.27,32.045,NaN,0.00489322046337551,0.00571908474978759,0,7,G,4,206,400206,2014-08-18,None,Amarok,8,1.02172636523782
GEP6,G8,OT18,23.91,23.3566666666667,24.6,NaN,30.87,0.422395586827512,0,0.00547345181596588,8,G,4,18,400018,2014-08-23,None,Otane,8,1.02172636523782
GEP6,G9,BS89,23.9466666666667,23.6333333333333,26.3033333333333,NaN,NaN,0.157126671815228,0,0,9,G,4,89,400089,2014-08-23,None,Batten Spr,8,1.02172636523782
GEP6,H1,OT38,22.74,23.5866666666667,26.025,33.005,NaN,0.184496668003671,0.00146150113681247,0,1,H,4,38,400038,2014-08-04,None,Otane,8,1.02172636523782
GEP6,H10,BS96,26.495,25.675,28.32,NaN,NaN,0.159873197659679,0,0,10,H,4,96,400096,2014-09-01,None,Batten Spr,8,1.02172636523782
GEP6,H11,OT39,22.4,21.995,24.41,NaN,31.05,0.187504873660727,0,0.00188006727168311,11,H,4,39,400039,2014-09-01,None,Otane,8,1.02172636523782
GEP6,H12,CRWT317,21.995,22.195,34.46,NaN,NaN,0.000203173519216681,0,0,12,H,4,317,400317,2014-09-01,None,CRWT153,8,1.02172636523782
GEP6,H2,BW226,21.3733333333333,22.96,NaN,NaN,NaN,0,0,0,2,H,4,226,400226,2014-08-04,None,Batten Win,8,1.02172636523782
GEP6,H3,CRWT353,23.035,23.29,33.745,NaN,NaN,0.000712412277461024,0,0,3,H,4,353,400353,2014-08-04,None,CRWT153,8,1.02172636523782
GEP6,H4,AMK154,25.035,24.73,NaN,32.04,NaN,0,0.00630188874392287,0,4,H,4,154,400154,2014-08-11,None,Amarok,8,1.02172636523782
GEP6,H5,BW225,24.71,24.905,NaN,NaN,NaN,0,0,0,5,H,4,225,400225,2014-08-11,None,Batten Win,8,1.02172636523782
GEP6,H6,BS72,24.79,23.645,26.49,NaN,NaN,0.139177702278586,0,0,6,H,4,72,400072,2014-08-18,None,Batten Spr,8,1.02172636523782
GEP6,H7,AMK181,24.09,23.36,NaN,31.045,NaN,0,0.00485942052069714,0,7,H,4,181,400181,2014-08-18,None,Amarok,8,1.02172636523782
GEP6,H8,AMK164,24.02,24.84,NaN,32.82,NaN,0,0.0039607792179298,0,8,H,4,164,400164,2014-08-23,None,Amarok,8,1.02172636523782
GEP6,H9,BS50,25.83,25.545,28.375,NaN,NaN,0.140632310586101,0,0,9,H,4,50,400050,2014-08-23,None,Batten Spr,8,1.02172636523782
GEP7,A1,BS74,25.085,24.685,27.115,NaN,NaN,0.185565446328631,0,0,1,A,4,74,400074,2014-09-08,None,Batten Spr,8,0.994640943193998
GEP7,A10,CRWT305,27.255,27.6133333333333,32.935,NaN,NaN,0.0250045306163324,0,0,10,A,4,305,400305,2014-09-29,None,CRWT153,8,0.994640943193998
GEP7,A11,BS57,27.055,27.445,29.97,NaN,NaN,0.173739777480292,0,0,11,A,4,57,400057,2014-09-29,None,Batten Spr,8,0.994640943193998
GEP7,A12,SCN1113,25.25,26.42,27.31,NaN,NaN,0.539614118252215,0,0,12,A,4,1113,401113,2014-09-30,Full,Saracen,8,0.994640943193998
GEP7,A2,CRWT311,27.2,27.005,32.12,NaN,NaN,0.0288556972102936,0,0,2,A,4,311,400311,2014-09-08,None,CRWT153,8,0.994640943193998
GEP7,A4,BS66,26.69,27.105,28.71,NaN,NaN,0.328735690051268,0,0,4,A,4,66,400066,2014-09-15,None,Batten Spr,8,0.994640943193998
GEP7,A5,SCN130,27.36,27.88,29.5133333333333,NaN,NaN,0.322342577109895,0,0,5,A,4,130,400130,2014-09-15,None,Saracen,8,0.994640943193998
GEP7,A9,BW1175,26.43,27.3533333333333,29.79,NaN,NaN,0.184709930073704,0,0,9,A,4,1175,401175,2014-09-23,Full,Batten Win,8,0.994640943193998
GEP7,B1,AMK179,23.73,24.7233333333333,NaN,32.96,NaN,0,0.00331524988792626,0,1,B,4,179,400179,2014-09-08,None,Amarok,8,0.994640943193998
GEP7,B10,CRWT341,29.2833333333333,28.71,33.575,NaN,NaN,0.0343154004308453,0,0,10,B,4,341,400341,2014-09-29,None,CRWT153,8,0.994640943193998
GEP7,B11,BW266,28.33,27.4333333333333,31.8,NaN,NaN,0.0484732738073042,0,0,11,B,4,266,400266,2014-09-29,None,Batten Win,8,0.994640943193998
GEP7,B12,SCN1109,25.305,26.195,28.03,NaN,NaN,0.280291519507127,0,0,12,B,4,1109,401109,2014-09-30,Full,Saracen,8,0.994640943193998
GEP7,B4,BW261,26.7966666666667,27.4566666666667,NaN,NaN,NaN,0,0,0,4,B,4,261,400261,2014-09-15,None,Batten Win,8,0.994640943193998
GEP7,B6,BS91,27.915,28.67,30.555,NaN,NaN,0.270743761381482,0,0,6,B,4,91,400091,2014-09-22,None,Batten Spr,8,0.994640943193998
GEP7,B7,BW270,25.67,26.5933333333333,33.81,NaN,NaN,0.00672305810347132,0,0,7,B,4,270,400270,2014-09-22,None,Batten Win,8,0.994640943193998
GEP7,B9,AMK1150,26.445,27.615,29.145,33.895,NaN,0.346277367027732,0.0128686096448059,0,9,B,4,1150,401150,2014-09-23,Full,Amarok,8,0.994640943193998
GEP7,C1,BS69,23.915,24.395,26.6966666666667,NaN,NaN,0.202828646849043,0,0,1,C,4,69,400069,2014-09-08,None,Batten Spr,8,0.994640943193998
GEP7,C12,AMK1152,25.565,26.8,29.37,33.595,NaN,0.168404197108211,0.00900536208436614,0,12,C,4,1152,401152,2014-09-30,Full,Amarok,8,0.994640943193998
GEP7,C2,OT32,26.88,27.95,28.365,NaN,31.78,0.750019494642908,0,0.0703161552930505,2,C,4,32,400032,2014-09-08,None,Otane,8,0.994640943193998
GEP7,C5,AMK158,27.3533333333333,27.26,NaN,33.355,NaN,0,0.0146292538661639,0,5,C,4,158,400158,2014-09-15,None,Amarok,8,0.994640943193998
GEP7,C6,SCN114,27.9566666666667,28.265,31.185,NaN,NaN,0.132127255070172,0,0,6,C,4,114,400114,2014-09-22,None,Saracen,8,0.994640943193998
GEP7,C7,BW224,27.68,27.99,NaN,NaN,NaN,0,0,0,7,C,4,224,400224,2014-09-22,None,Batten Win,8,0.994640943193998
GEP7,C9,CRWT1259,26.06,27.5166666666667,28.095,NaN,NaN,0.669737041222087,0,0,9,C,4,1259,401259,2014-09-23,Full,CRWT153,8,0.994640943193998
GEP7,D1,BS48,26.185,26.03,28.095,NaN,NaN,0.238986329398436,0,0,1,D,4,48,400048,2014-09-08,None,Batten Spr,8,0.994640943193998
GEP7,D10,SCN102,29.1833333333333,28.915,29.765,NaN,NaN,0.554784736033922,0,0,10,D,4,102,400102,2014-09-29,None,Saracen,8,0.994640943193998
GEP7,D12,AMK1153,25.285,26.51,29.09,NaN,34.315,0.167240944348264,0,0.00447157875233861,12,D,4,1153,401153,2014-09-30,Full,Amarok,8,0.994640943193998
GEP7,D3,OT14,28.155,28.5,29.185,NaN,31.86,0.622005826649233,0,0.0973955724575625,3,D,4,14,400014,2014-09-15,None,Otane,8,0.994640943193998
GEP7,D7,SCN1092,25.86,25.945,26.95,NaN,NaN,0.498270131413933,0,0,7,D,4,1092,401092,2014-09-23,Full,Saracen,8,0.994640943193998
GEP7,D8,BW1180,25.7733333333333,27.09,29.535,NaN,NaN,0.183646079159789,0,0,8,D,4,1180,401180,2014-09-23,Full,Batten Win,8,0.994640943193998
GEP7,D9,OT1025,25.715,26.9833333333333,27.6,NaN,NaN,0.652176034882782,0,0,9,D,4,1025,401025,2014-09-23,Full,Otane,8,0.994640943193998
GEP7,E10,SCN118,27.9066666666667,28.51,29.56,NaN,NaN,0.482968164462421,0,0,10,E,4,118,400118,2014-09-29,None,Saracen,8,0.994640943193998
GEP7,E11,CRWT1256,28.1,27.85,30.165,NaN,NaN,0.200962747685788,0,0,11,E,4,1256,401256,2014-09-30,Full,CRWT153,8,0.994640943193998
GEP7,E12,AMK1141,25.68,26.39,29.11,NaN,NaN,0.151774360549381,0,0,12,E,4,1141,401141,2014-09-30,Full,Amarok,8,0.994640943193998
GEP7,E4,CRWT322,28.1,28.07,NaN,NaN,NaN,0,0,0,4,E,4,322,400322,2014-09-15,None,CRWT153,8,0.994640943193998
GEP7,E5,CRWT304,29.985,29.64,NaN,NaN,NaN,0,0,0,5,E,4,304,400304,2014-09-22,None,CRWT153,8,0.994640943193998
GEP7,E6,CRWT289,26.75,27.65,NaN,NaN,NaN,0,0,0,6,E,4,289,400289,2014-09-22,None,CRWT153,8,0.994640943193998
GEP7,E7,OT1017,26.575,27.39,28.68,NaN,NaN,0.408951029278891,0,0,7,E,4,1017,401017,2014-09-23,Full,Otane,8,0.994640943193998
GEP7,E8,BS1059,26.5466666666667,27.2466666666667,29.235,NaN,NaN,0.252029875730065,0,0,8,E,4,1059,401059,2014-09-23,Full,Batten Spr,8,0.994640943193998
GEP7,E9,SCN1076,26.49,26.85,27.685,NaN,NaN,0.560583039014253,0,0,9,E,4,1076,401076,2014-09-23,Full,Saracen,8,0.994640943193998
GEP7,F10,SCN149,25.71,26.74,28.455,NaN,NaN,0.304602565918799,0,0,10,F,4,149,400149,2014-09-29,None,Saracen,8,0.994640943193998
GEP7,F11,CRWT1257,29.03,29.61,31.3,NaN,NaN,0.309926924984747,0,0,11,F,4,1257,401257,2014-09-30,Full,CRWT153,8,0.994640943193998
GEP7,F12,OT1013,25.855,26.96,28.34,NaN,NaN,0.384218795322003,0,0,12,F,4,1013,401013,2014-09-30,Full,Otane,8,0.994640943193998
GEP7,F5,BS73,27.77,NaN,NaN,NaN,NaN,0,0,0,5,F,4,73,400073,2014-09-22,None,Batten Spr,8,0.994640943193998
GEP7,F6,BS54,27.22,27.75,30.375,NaN,NaN,0.162104944331376,0,0,6,F,4,54,400054,2014-09-22,None,Batten Spr,8,0.994640943193998
GEP7,F7,SCN1081,24.1333333333333,24.975,26.7366666666667,NaN,NaN,0.294907278243774,0,0,7,F,4,1081,401081,2014-09-23,Full,Saracen,8,0.994640943193998
GEP7,F8,BW1170,25.51,26.005,28.485,NaN,NaN,0.179244406001978,0,0,8,F,4,1170,401170,2014-09-23,Full,Batten Win,8,0.994640943193998
GEP7,G10,BS46,28.1766666666667,27.8466666666667,30.565,NaN,NaN,0.151949798483621,0,0,10,G,4,46,400046,2014-09-29,None,Batten Spr,8,0.994640943193998
GEP7,G11,CRWT1269,27.115,27.86,30.175,NaN,NaN,0.200962747685788,0,0,11,G,4,1269,401269,2014-09-30,Full,CRWT153,8,0.994640943193998
GEP7,G12,OT1015,27.2866666666667,27.79,29.785,NaN,NaN,0.250867937127376,0,0,12,G,4,1015,401015,2014-09-30,Full,Otane,8,0.994640943193998
GEP7,G3,BS58,29.255,29.01,30.62,NaN,NaN,0.32759835096459,0,0,3,G,4,58,400058,2014-09-15,None,Batten Spr,8,0.994640943193998
GEP7,G4,SCN138,27.62,28.26,30.715,NaN,NaN,0.182377543030022,0,0,4,G,4,138,400138,2014-09-15,None,Saracen,8,0.994640943193998
GEP7,G5,SCN143,29.73,29.66,30.725,NaN,NaN,0.477972658796871,0,0,5,G,4,143,400143,2014-09-22,None,Saracen,8,0.994640943193998
GEP7,G6,SCN129,22.6666666666667,24.01,25.8833333333333,NaN,NaN,0.27294206614266,0,0,6,G,4,129,400129,2014-09-22,None,Saracen,8,0.994640943193998
GEP7,G7,OT1011,26.46,26.6066666666667,28.2433333333333,NaN,NaN,0.321598667344101,0,0,7,G,4,1011,401011,2014-09-23,Full,Otane,8,0.994640943193998
GEP7,G8,BS1069,25.2133333333333,25.87,27.9666666666667,NaN,NaN,0.23379781196258,0,0,8,G,4,1069,401069,2014-09-23,Full,Batten Spr,8,0.994640943193998
GEP7,H1,AMK180,28.645,29.56,NaN,NaN,NaN,0,0,0,1,H,4,180,400180,2014-09-08,None,Amarok,8,0.994640943193998
GEP7,H10,BS51,26.565,26.96,29.22,NaN,NaN,0.208771979857093,0,0,10,H,4,51,400051,2014-09-29,None,Batten Spr,8,0.994640943193998
GEP7,H11,SCN1082,27.3433333333333,28.4,29.23,NaN,NaN,0.562529242344404,0,0,11,H,4,1082,401082,2014-09-30,Full,Saracen,8,0.994640943193998
GEP7,H12,OT1012,28.365,29.5333333333333,29.86,NaN,NaN,0.797376688393198,0,0,12,H,4,1012,401012,2014-09-30,Full,Otane,8,0.994640943193998
GEP7,H2,SCN137,30,30.69,32.66,NaN,NaN,0.255253031426799,0,0,2,H,4,137,400137,2014-09-08,None,Saracen,8,0.994640943193998
GEP7,H3,BS90,28.99,29.695,32.27,NaN,NaN,0.167821562847533,0,0,3,H,4,90,400090,2014-09-15,None,Batten Spr,8,0.994640943193998
GEP7,H4,SCN151,28.475,29.375,31.785,NaN,NaN,0.188155843426383,0,0,4,H,4,151,400151,2014-09-15,None,Saracen,8,0.994640943193998
GEP7,H6,AMK202,22.635,23.765,32.455,31.96,NaN,0.00242130410144334,0.00341239412467459,0,6,H,4,202,400202,2014-09-22,None,Amarok,8,0.994640943193998
GEP7,H7,CRWT1260,27.005,27.745,28.475,NaN,NaN,0.602903913845379,0,0,7,H,4,1260,401260,2014-09-23,Full,CRWT153,8,0.994640943193998
GEP7,H8,BS1064,28.6,29.15,30.77,NaN,NaN,0.325335463860482,0,0,8,H,4,1064,401064,2014-09-23,Full,Batten Spr,8,0.994640943193998
GEP8,A1,BW1183,27.915,27.79,30.175,NaN,NaN,0.191444749636798,0,0,1,A,4,1183,401183,2014-09-30,Full,Batten Win,8,1.02067751869776
GEP8,A10,SCN98,24.73,25.59,27.475,NaN,NaN,0.270743761381481,0,0,10,A,4,98,400098,2014-10-20,None,Saracen,8,1.02067751869776
GEP8,A11,CRWT335,25.14,25.97,NaN,NaN,NaN,0,0,0,11,A,4,335,400335,2014-10-20,None,CRWT153,8,1.02067751869776
GEP8,A12,BW1211,26.1133333333333,25.39,29.79,NaN,NaN,0.04736614270345,0,0,12,A,4,1211,401211,2014-10-21,Full,Batten Win,8,1.02067751869776
GEP8,A3,SCN133,27.5366666666667,27.6,29.125,NaN,NaN,0.347479554960585,0,0,3,A,4,133,400133,2014-10-06,None,Saracen,8,1.02067751869776
GEP8,A4,BW1176,27.765,27.66,30.08,NaN,NaN,0.186856156079368,0,0,4,A,4,1176,401176,2014-10-07,Full,Batten Win,8,1.02067751869776
GEP8,A5,BS1066,28.445,28.185,30.305,NaN,NaN,0.230046912656219,0,0,5,A,4,1066,401066,2014-10-07,Full,Batten Spr,8,1.02067751869776
GEP8,A6,AMK153,26.895,26.77,NaN,NaN,NaN,0,0,0,6,A,4,153,400153,2014-10-14,None,Amarok,8,1.02067751869776
GEP8,A7,BS63,26.71,27.11,30.495,NaN,NaN,0.0957223748183991,0,0,7,A,4,63,400063,2014-10-14,None,Batten Spr,8,1.02067751869776
GEP8,A8,AMK1145,28.74,NaN,29.115,NaN,NaN,0,0,0,8,A,4,1145,401145,2014-10-15,Full,Amarok,8,1.02067751869776
GEP8,A9,SCN1078,26.84,27.29,28.655,NaN,NaN,0.388234437500519,0,0,9,A,4,1078,401078,2014-10-15,Full,Saracen,8,1.02067751869776
GEP8,B1,BW1184,27.31,27.65,30.29,NaN,NaN,0.160428237195363,0,0,1,B,4,1184,401184,2014-09-30,Full,Batten Win,8,1.02067751869776
GEP8,B10,SCN101,25.3533333333333,26.1966666666667,27.83,NaN,NaN,0.322342577109895,0,0,10,B,4,101,400101,2014-10-20,None,Saracen,8,1.02067751869776
GEP8,B11,BW256,27.4266666666667,27.355,32.66,NaN,NaN,0.0252950692671066,0,0,11,B,4,256,400256,2014-10-20,None,Batten Win,8,1.02067751869776
GEP8,B12,CRWT1238,25.4366666666667,25.665,30.385,NaN,NaN,0.0379435901373452,0,0,12,B,4,1238,401238,2014-10-21,Full,CRWT153,8,1.02067751869776
GEP8,B2,BW262,27.455,27.52,32.785,NaN,NaN,0.0260062104597353,0,0,2,B,4,262,400262,2014-10-06,None,Batten Win,8,1.02067751869776
GEP8,B3,SCN147,27.26,27.47,28.825,NaN,NaN,0.390934821564296,0,0,3,B,4,147,400147,2014-10-06,None,Saracen,8,1.02067751869776
GEP8,B4,OT1019,28.58,27.72,29.525,NaN,NaN,0.286181040149671,0,0,4,B,4,1019,401019,2014-10-07,Full,Otane,8,1.02067751869776
GEP8,B5,BS1056,26.805,27.0866666666667,29.745,NaN,NaN,0.158402462285883,0,0,5,B,4,1056,401056,2014-10-07,Full,Batten Spr,8,1.02067751869776
GEP8,B6,SCN117,26.33,26.5,27.9833333333333,NaN,NaN,0.357661483108814,0,0,6,B,4,117,400117,2014-10-14,None,Saracen,8,1.02067751869776
GEP8,B7,BW240,26.51,26.41,33.655,NaN,NaN,0.00659231090726576,0,0,7,B,4,240,400240,2014-10-14,None,Batten Win,8,1.02067751869776
GEP8,B8,AMK1144,27.1766666666667,27.445,30.8366666666667,NaN,NaN,0.0952810639534852,0,0,8,B,4,1144,401144,2014-10-15,Full,Amarok,8,1.02067751869776
GEP8,B9,BW1182,27.33,26.93,30.3866666666667,NaN,NaN,0.091083486941684,0,0,9,B,4,1182,401182,2014-10-15,Full,Batten Win,8,1.02067751869776
GEP8,C1,BW1190,28.56,28.055,30.605,NaN,NaN,0.170755032094299,0,0,1,C,4,1190,401190,2014-09-30,Full,Batten Win,8,1.02067751869776
GEP8,C10,AMK161,25.7,26.035,32.775,33.015,NaN,0.00935530237983539,0.0079215584358596,0,10,C,4,161,400161,2014-10-20,None,Amarok,8,1.02067751869776
GEP8,C11,BW284,26.1866666666667,26.4,31.25,NaN,NaN,0.0346740460021201,0,0,11,C,4,284,400284,2014-10-20,None,Batten Win,8,1.02067751869776
GEP8,C12,CRWT1252,26.3033333333333,26.055,29.98,NaN,NaN,0.0658350647471772,0,0,12,C,4,1252,401252,2014-10-21,Full,CRWT153,8,1.02067751869776
GEP8,C2,BW274,27.34,27.685,NaN,NaN,NaN,0,0,0,2,C,4,274,400274,2014-10-06,None,Batten Win,8,1.02067751869776
GEP8,C3,BS61,26.85,26.615,29.65,NaN,NaN,0.122003970097028,0,0,3,C,4,61,400061,2014-10-06,None,Batten Spr,8,1.02067751869776
GEP8,C4,SCN1107,26.78,26.71,28.225,NaN,NaN,0.349896466398799,0,0,4,C,4,1107,401107,2014-10-07,Full,Saracen,8,1.02067751869776
GEP8,C5,BS1068,27.865,27.545,29.445,NaN,NaN,0.267943365634074,0,0,5,C,4,1068,401068,2014-10-07,Full,Batten Spr,8,1.02067751869776
GEP8,C6,SCN107,27.17,26.67,28.985,NaN,NaN,0.200962747685788,0,0,6,C,4,107,400107,2014-10-14,None,Saracen,8,1.02067751869776
GEP8,C7,BS93,26.185,26.3,28.84,NaN,NaN,0.171942727267468,0,0,7,C,4,93,400093,2014-10-14,None,Batten Spr,8,1.02067751869776
GEP8,C8,AMK1146,26.695,26.505,30.7,NaN,NaN,0.0545983059947932,0,0,8,C,4,1146,401146,2014-10-15,Full,Amarok,8,1.02067751869776
GEP8,C9,BW1185,27.14,26.635,29.765,NaN,NaN,0.114228931278675,0,0,9,C,4,1185,401185,2014-10-15,Full,Batten Win,8,1.02067751869776
GEP8,D1,AMK1163,28.285,28.435,29.635,NaN,NaN,0.435275281648061,0,0,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,1.02067751869776
GEP8,D11,BS60,26.4066666666667,26.55,29.64,NaN,NaN,0.117440343651751,0,0,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,1.02067751869776
GEP8,D12,CRWT1254,27.5433333333333,26.735,30.81,NaN,NaN,0.0593338825594073,0,0,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,1.02067751869776
GEP8,D2,BW245,27.9433333333333,27.115,NaN,NaN,NaN,0,0,0,2,D,4,245,400245,2014-10-06,None,Batten Win,8,1.02067751869776
GEP8,D3,BS80,27.905,27.735,29.91,NaN,NaN,0.22144187977559,0,0,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,1.02067751869776
GEP8,D4,SCN1093,27.9,27.705,28.925,NaN,NaN,0.429282718218876,0,0,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,1.02067751869776
GEP8,D5,AMK1148,28.24,27.235,31.28,32.43,NaN,0.0605806135584415,0.0272991529973966,0,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,1.02067751869776
GEP8,D6,SCN100,26.32,26.55,29.035,NaN,NaN,0.178624267467636,0,0,6,D,4,100,400100,2014-10-14,None,Saracen,8,1.02067751869776
GEP8,D7,BW271,27.27,26.855,33.77,NaN,NaN,0.00828662297943922,0,0,7,D,4,271,400271,2014-10-14,None,Batten Win,8,1.02067751869776
GEP8,D8,BS1054,28.41,27.94,31.635,NaN,NaN,0.0772136648204329,0,0,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,1.02067751869776
GEP8,D9,BW1171,27.2866666666667,27.2266666666667,29.67,NaN,NaN,0.183858358023243,0,0,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,1.02067751869776
GEP8,E1,AMK1160,27.725,27.5533333333333,29.66,NaN,NaN,0.232182852509637,0,0,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,1.02067751869776
GEP8,E11,BS78,26.4166666666667,26.075,28.935,NaN,NaN,0.137738139484576,0,0,11,E,4,78,400078,2014-10-20,None,Batten Spr,8,1.02067751869776
GEP8,E12,BS1070,28.58,27.545,30.665,NaN,NaN,0.11502345632811,0,0,12,E,4,1070,401070,2014-10-21,Full,Batten Spr,8,1.02067751869776
GEP8,E2,CRWT329,28.815,28.465,NaN,NaN,NaN,0,0,0,2,E,4,329,400329,2014-10-06,None,CRWT153,8,1.02067751869776
GEP8,E3,BS62,27.42,27.375,30.18,NaN,NaN,0.143090520074836,0,0,3,E,4,62,400062,2014-10-06,None,Batten Spr,8,1.02067751869776
GEP8,E4,SCN1104,26.83,26.705,27.8566666666667,NaN,NaN,0.450104949209055,0,0,4,E,4,1104,401104,2014-10-07,Full,Saracen,8,1.02067751869776
GEP8,E5,AMK1149,27.025,26.8766666666667,31.115,33.55,NaN,0.0529827547595626,0.00979775319961145,0,5,E,4,1149,401149,2014-10-07,Full,Amarok,8,1.02067751869776
GEP8,E6,CRWT359,26.26,26.58,NaN,NaN,NaN,0,0,0,6,E,4,359,400359,2014-10-14,None,CRWT153,8,1.02067751869776
GEP8,E7,BW248,26.5666666666667,26.375,33.78,NaN,NaN,0.00590028353735478,0,0,7,E,4,248,400248,2014-10-14,None,Batten Win,8,1.02067751869776
GEP8,E8,BS1061,27.665,26.765,30.31,NaN,NaN,0.0856739253112314,0,0,8,E,4,1061,401061,2014-10-15,Full,Batten Spr,8,1.02067751869776
GEP8,E9,OT1032,26.7366666666667,26.1,27.85,NaN,33.97,0.29730177875068,0,0.00427458477054977,9,E,4,1032,401032,2014-10-15,Full,Otane,8,1.02067751869776
GEP8,F1,BW1165,28.195,27.65,30.32,NaN,NaN,0.157126671815228,0,0,1,F,4,1165,401165,2014-09-30,Full,Batten Win,8,1.02067751869776
GEP8,F10,CRWT327,26.3933333333333,26.565,NaN,NaN,NaN,0,0,0,10,F,4,327,400327,2014-10-20,None,CRWT153,8,1.02067751869776
GEP8,F11,BS68,25.83,25.95,28.92,NaN,NaN,0.127626515713399,0,0,11,F,4,68,400068,2014-10-20,None,Batten Spr,8,1.02067751869776
GEP8,F12,BS1067,26.44,26.465,28.86,NaN,NaN,0.190122344155126,0,0,12,F,4,1067,401067,2014-10-21,Full,Batten Spr,8,1.02067751869776
GEP8,F2,CRWT334,27.5866666666667,27.555,NaN,NaN,NaN,0,0,0,2,F,4,334,400334,2014-10-06,None,CRWT153,8,1.02067751869776
GEP8,F3,BW1186,26.905,26.705,29.355,NaN,NaN,0.159320078414908,0,0,3,F,4,1186,401186,2014-10-07,Full,Batten Win,8,1.02067751869776
GEP8,F4,CRWT1253,25.645,25.5466666666667,28.8166666666667,NaN,NaN,0.103664943226805,0,0,4,F,4,1253,401253,2014-10-07,Full,CRWT153,8,1.02067751869776
GEP8,F5,AMK1147,26.535,26.12,29.05,NaN,33.42,0.131214585452883,0,0.00634572184653307,5,F,4,1147,401147,2014-10-07,Full,Amarok,8,1.02067751869776
GEP8,F6,CRWT342,26.845,26.625,NaN,NaN,NaN,0,0,0,6,F,4,342,400342,2014-10-14,None,CRWT153,8,1.02067751869776
GEP8,F7,CRWT1262,27.9133333333333,28.035,NaN,NaN,NaN,0,0,0,7,F,4,1262,401262,2014-10-15,Full,CRWT153,8,1.02067751869776
GEP8,F8,BS1055,27.345,26.275,29.135,NaN,NaN,0.137738139484576,0,0,8,F,4,1055,401055,2014-10-15,Full,Batten Spr,8,1.02067751869776
GEP8,F9,OT1028,27.47,27.42,28.575,NaN,33.835,0.449066186441968,0,0.0117190546037955,9,F,4,1028,401028,2014-10-15,Full,Otane,8,1.02067751869776
GEP8,G10,CRWT358,25.6733333333333,26.105,NaN,NaN,NaN,0,0,0,10,G,4,358,400358,2014-10-20,None,CRWT153,8,1.02067751869776
GEP8,G11,BW1214,24.3866666666667,25.0333333333333,27.92,NaN,NaN,0.135215583260013,0,0,11,G,4,1214,401214,2014-10-21,Full,Batten Win,8,1.02067751869776
GEP8,G12,BS1074,27.0066666666667,26.86,29.7,NaN,NaN,0.139660892259028,0,0,12,G,4,1074,401074,2014-10-21,Full,Batten Spr,8,1.02067751869776
GEP8,G2,CRWT350,28.8566666666667,28.235,NaN,NaN,NaN,0,0,0,2,G,4,350,400350,2014-10-06,None,CRWT153,8,1.02067751869776
GEP8,G3,OT1024,27.1933333333333,27.055,28.465,NaN,34.355,0.376311686852767,0,0.00634572184653307,3,G,4,1024,401024,2014-10-07,Full,Otane,8,1.02067751869776
GEP8,G4,CRWT1246,25.735,26.27,29.815,NaN,NaN,0.0856739253112316,0,0,4,G,4,1246,401246,2014-10-07,Full,CRWT153,8,1.02067751869776
GEP8,G5,AMK172,28.385,28.855,NaN,NaN,NaN,0,0,0,5,G,4,172,400172,2014-10-14,None,Amarok,8,1.02067751869776
GEP8,G6,CRWT324,27.505,27.22,NaN,NaN,NaN,0,0,0,6,G,4,324,400324,2014-10-14,None,CRWT153,8,1.02067751869776
GEP8,G7,CRWT1267,25.685,26.04,29.21,NaN,NaN,0.111105335145821,0,0,7,G,4,1267,401267,2014-10-15,Full,CRWT153,8,1.02067751869776
