Plate,sample_well,qPCR_well,Name,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
GEP5,H8,O16,AMK109,25.56,VRN1,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,P15,AMK109,NA,VRN1,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O15,AMK109,NA,VRN2,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O16,AMK109,NA,VRN2,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,P15,AMK109,NA,VRN2,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O15,AMK109,26.74,VRN3,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O16,AMK109,26.79,VRN3,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,P15,AMK109,NA,VRN3,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O15,AMK109,24.78,EGF1a,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O16,AMK109,24.61,EGF1a,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,P15,AMK109,NA,EGF1a,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O15,AMK109,25.81,Ta54227,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,O16,AMK109,NA,Ta54227,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H8,P15,AMK109,25.45,Ta54227,8,H,3,109,300109,2014-06-10,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O17,CRWT201,28.82,VRN1,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O18,CRWT201,NA,VRN1,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,P17,CRWT201,28.81,VRN1,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O17,CRWT201,27.92,VRN2,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O18,CRWT201,27.88,VRN2,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,P17,CRWT201,NA,VRN2,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O17,CRWT201,NA,VRN3,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O18,CRWT201,NA,VRN3,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,P17,CRWT201,NA,VRN3,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O17,CRWT201,21.23,EGF1a,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O18,CRWT201,21.32,EGF1a,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,P17,CRWT201,NA,EGF1a,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O17,CRWT201,23.31,Ta54227,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,O18,CRWT201,23.31,Ta54227,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,H9,P17,CRWT201,NA,Ta54227,9,H,3,201,300201,2014-06-10,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,B24,IRC,NA,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,D24,IRC,24.89,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,F24,IRC,24.94,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,B24,IRC,27.25,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,D24,IRC,NA,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,F24,IRC,27.45,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,B24,IRC,26.4,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,D24,IRC,26.55,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,F24,IRC,26.62,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,B24,IRC,21.11,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,D24,IRC,21.31,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,F24,IRC,NA,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,B24,IRC,23.74,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,D24,IRC,NA,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,IRC,F24,IRC,23.75,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,L24,NTC,NA,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,N24,NTC,NA,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,P24,NTC,NA,VRN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,L24,NTC,NA,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,N24,NTC,NA,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,P24,NTC,NA,VRN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,L24,NTC,NA,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,N24,NTC,NA,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,P24,NTC,NA,VRN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,L24,NTC,NA,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,N24,NTC,NA,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,P24,NTC,NA,EGF1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,L24,NTC,NA,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,N24,NTC,NA,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP5,NTC,P24,NTC,NA,Ta54227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A1,CRWT295,32.55,VRN1,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A2,CRWT295,32.67,VRN1,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,B1,CRWT295,NA,VRN1,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A1,CRWT295,31.87,VRN2,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A2,CRWT295,30.67,VRN2,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,B1,CRWT295,NA,VRN2,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A1,CRWT295,NA,VRN3,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A2,CRWT295,NA,VRN3,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,B1,CRWT295,NA,VRN3,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A1,CRWT295,NA,EGF1a,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A2,CRWT295,23.84,EGF1a,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,B1,CRWT295,23.82,EGF1a,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A1,CRWT295,24.57,Ta54227,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,A2,CRWT295,NA,Ta54227,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A1,B1,CRWT295,24.55,Ta54227,1,A,3,295,300295,2014-07-01,Full,CRWT153,16,NA,NA,NA,NA,NA,NA,NA
GEP6,A10,A19,BW277,32.92,VRN1,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A20,BW277,34.15,VRN1,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,B19,BW277,NA,VRN1,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A19,BW277,NA,VRN2,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A20,BW277,NA,VRN2,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,B19,BW277,NA,VRN2,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A19,BW277,NA,VRN3,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A20,BW277,NA,VRN3,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,B19,BW277,NA,VRN3,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A19,BW277,NA,EGF1a,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A20,BW277,NA,EGF1a,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,B19,BW277,NA,EGF1a,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A19,BW277,21.79,Ta54227,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,A20,BW277,21.74,Ta54227,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A10,B19,BW277,NA,Ta54227,10,A,4,277,400277,2014-08-23,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
GEP6,A11,A21,BS56,25.69,VRN1,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A22,BS56,25.74,VRN1,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,B21,BS56,25.71,VRN1,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A21,BS56,NA,VRN2,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A22,BS56,NA,VRN2,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,B21,BS56,NA,VRN2,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A21,BS56,NA,VRN3,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A22,BS56,NA,VRN3,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,B21,BS56,NA,VRN3,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A21,BS56,22.93,EGF1a,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A22,BS56,22.99,EGF1a,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,B21,BS56,NA,EGF1a,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A21,BS56,22.47,Ta54227,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,A22,BS56,NA,Ta54227,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A11,B21,BS56,22.49,Ta54227,11,A,4,56,400056,2014-09-01,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A23,OT41,NA,VRN1,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A24,OT41,24.07,VRN1,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,B23,OT41,24.18,VRN1,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A23,OT41,NA,VRN2,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A24,OT41,NA,VRN2,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,B23,OT41,NA,VRN2,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A23,OT41,NA,VRN3,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A24,OT41,29.55,VRN3,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,B23,OT41,29.34,VRN3,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A23,OT41,22.91,EGF1a,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A24,OT41,23.3,EGF1a,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,B23,OT41,23.06,EGF1a,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A23,OT41,22.69,Ta54227,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,A24,OT41,NA,Ta54227,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A12,B23,OT41,22.7,Ta54227,12,A,4,41,400041,2014-09-01,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A3,OT11,NA,VRN1,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A4,OT11,25.58,VRN1,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,B3,OT11,25.79,VRN1,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A3,OT11,NA,VRN2,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A4,OT11,NA,VRN2,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,B3,OT11,NA,VRN2,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A3,OT11,NA,VRN3,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A4,OT11,NA,VRN3,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,B3,OT11,NA,VRN3,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A3,OT11,21.88,EGF1a,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A4,OT11,21.9,EGF1a,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,B3,OT11,NA,EGF1a,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A3,OT11,22.92,Ta54227,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,A4,OT11,22.98,Ta54227,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A2,B3,OT11,NA,Ta54227,2,A,4,11,400011,2014-08-04,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A5,SCN106,NA,VRN1,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A6,SCN106,31.63,VRN1,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,B5,SCN106,31.09,VRN1,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A5,SCN106,NA,VRN2,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A6,SCN106,NA,VRN2,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,B5,SCN106,NA,VRN2,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A5,SCN106,NA,VRN3,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A6,SCN106,NA,VRN3,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,B5,SCN106,NA,VRN3,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A5,SCN106,21.64,EGF1a,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A6,SCN106,21.6,EGF1a,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,B5,SCN106,21.73,EGF1a,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A5,SCN106,22.57,Ta54227,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,A6,SCN106,NA,Ta54227,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A3,B5,SCN106,22.55,Ta54227,3,A,4,106,400106,2014-08-04,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A7,CRWT325,33.95,VRN1,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A8,CRWT325,32.78,VRN1,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,B7,CRWT325,NA,VRN1,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A7,CRWT325,NA,VRN2,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A8,CRWT325,NA,VRN2,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,B7,CRWT325,NA,VRN2,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A7,CRWT325,NA,VRN3,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A8,CRWT325,NA,VRN3,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,B7,CRWT325,NA,VRN3,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A7,CRWT325,21.21,EGF1a,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A8,CRWT325,21.32,EGF1a,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,B7,CRWT325,21.42,EGF1a,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A7,CRWT325,22.71,Ta54227,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,A8,CRWT325,22.75,Ta54227,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A4,B7,CRWT325,NA,Ta54227,4,A,4,325,400325,2014-08-04,None,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A10,AMK160,NA,VRN1,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A9,AMK160,NA,VRN1,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,B9,AMK160,NA,VRN1,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A10,AMK160,NA,VRN2,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A9,AMK160,NA,VRN2,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,B9,AMK160,NA,VRN2,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A10,AMK160,NA,VRN3,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A9,AMK160,NA,VRN3,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,B9,AMK160,NA,VRN3,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A10,AMK160,22.69,EGF1a,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A9,AMK160,NA,EGF1a,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,B9,AMK160,22.6,EGF1a,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A10,AMK160,23.35,Ta54227,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,A9,AMK160,NA,Ta54227,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A5,B9,AMK160,23.35,Ta54227,5,A,4,160,400160,2014-08-11,None,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A11,OT36,NA,VRN1,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A12,OT36,25.92,VRN1,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,B11,OT36,26.62,VRN1,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A11,OT36,NA,VRN2,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A12,OT36,NA,VRN2,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,B11,OT36,NA,VRN2,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A11,OT36,NA,VRN3,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A12,OT36,NA,VRN3,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,B11,OT36,NA,VRN3,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
GEP6,A6,A11,OT36,NA,EGF1a,6,A,4,36,400036,2014-08-11,None,Otane,8,NA,NA,NA,NA,NA,NA,NA
