Plate,Name,sample_well,EGF1a,Ta54227,VRN1,VRN2,VRN3,Col,Row,Experiment,Plot_ID_Old,Plot_IDNew,SampleDate,Vern,Cult,Pp,is_repeat,VRN1_EGF,VRN1_Ta,VRN2_EGF,VRN2_Ta,VRN3_EGF,VRN3_Ta
GEP6,BS 56,A11,22.96,22.48,25.7133333333333,NA,NA,11,A,4,56,400056,2014-09-01T00:00:00Z,none,Batten Spr,8,FALSE,0.148307829363561,0.106333395118857,0,0,0,0
GEP6,BS 59,C2,22.695,22.3,25.77,NA,NA,2,C,4,59,400059,2014-08-04T00:00:00Z,none,Batten Spr,8,FALSE,0.118667765118815,0.0902455747201559,0,0,0,0
GEP6,BS 59,G4,24.2133333333333,23.6066666666667,26.435,NA,NA,4,G,4,59,400059,2014-08-11T00:00:00Z,none,Batten Spr,8,FALSE,0.214393538862091,0.140794869281571,0,0,0,0
GEP6,BS 65,D2,22.6233333333333,23.035,26.3366666666667,NA,NA,2,D,4,65,400065,2014-08-04T00:00:00Z,none,Batten Spr,8,FALSE,0.0762386649850127,0.101414323424521,0,0,0,0
GEP6,BS 65,F4,23.35,22.66,25.37,NA,NA,4,F,4,65,400065,2014-08-11T00:00:00Z,none,Batten Spr,8,FALSE,0.24655817612334,0.152830034711509,0,0,0,0
GEP6,BS 71,F9,24.98,23.53,26.23,NA,NA,9,F,4,71,400071,2014-08-23T00:00:00Z,none,Batten Spr,8,FALSE,0.420448207626858,0.153893051668115,0,0,0,0
GEP6,BS 72,H6,24.79,23.645,26.49,NA,NA,6,H,4,72,400072,2014-08-18T00:00:00Z,none,Batten Spr,8,FALSE,0.307786103336228,0.139177702278586,0,0,0,0
GEP6,BS 77,G6,24.125,23.475,25.82,NA,NA,6,G,4,77,400077,2014-08-18T00:00:00Z,none,Batten Spr,8,FALSE,0.308854659281732,0.196826994142301,0,0,0,0
GEP6,BS 89,G9,23.9466666666667,23.6333333333333,26.3033333333333,NA,NA,9,G,4,89,400089,2014-08-23T00:00:00Z,none,Batten Spr,8,FALSE,0.195241728358735,0.157126671815228,0,0,0,0
GEP6,BS 94,F6,22.7133333333333,22.63,25.795,NA,NA,6,F,4,94,400094,2014-08-18T00:00:00Z,none,Batten Spr,8,FALSE,0.118120668641514,0.111491064927511,0,0,0,0
GEP6,BS 96,H10,26.495,25.675,28.32,NA,NA,10,H,4,96,400096,2014-09-01T00:00:00Z,none,Batten Spr,8,FALSE,0.282241101201532,0.159873197659679,0,0,0,0
GEP6,BW 225,H5,24.71,24.905,NA,NA,NA,5,H,4,225,400225,2014-08-11T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP6,BW 226,F5,24.825,24.9,NA,NA,NA,5,F,4,226,400226,2014-08-11T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP6,BW 226,H2,21.3733333333333,22.96,NA,NA,NA,2,H,4,226,400226,2014-08-04T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP6,BW 231,E7,22.155,22.71,32.95,NA,NA,7,E,4,231,400231,2014-08-18T00:00:00Z,none,Batten Win,8,FALSE,0.000562835130272882,0.000826899719104029,0,0,0,0
GEP6,BW 232,B10,24.75,24.3033333333333,33.29,NA,NA,10,B,4,232,400232,2014-08-23T00:00:00Z,none,Batten Win,8,FALSE,0.00268660511355419,0.00197125937736694,0,0,0,0
GEP6,BW 233,D7,23.7433333333333,24.7266666666667,NA,NA,NA,7,D,4,233,400233,2014-08-18T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP6,BW 234,F2,21.69,22.8833333333333,34.23,33.345,NA,2,F,4,234,400234,2014-08-04T00:00:00Z,none,Batten Win,8,FALSE,0.000167912819597136,0.000383983871041982,0.000310095454721385,0.000709127828251129,0,0
GEP6,BW 234,G5,23.91,24.74,NA,NA,NA,5,G,4,234,400234,2014-08-11T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP6,BW 238,C12,21.585,21.8433333333333,32.73,NA,NA,12,C,4,238,400238,2014-09-01T00:00:00Z,none,Batten Win,8,FALSE,0.000441591492949749,0.000528185872109425,0,0,0,0
GEP6,BW 241,E12,21.665,22.38,33.205,NA,NA,12,E,4,241,400241,2014-09-01T00:00:00Z,none,Batten Win,8,FALSE,0.000335825639194274,0.000551252150784244,0,0,0,0
GEP6,BW 257,G12,23.13,23.15,33.06,NA,NA,12,G,4,257,400257,2014-09-01T00:00:00Z,none,Batten Win,8,FALSE,0.00102511394885065,0.00103942400630211,0,0,0,0
GEP6,BW 287,F7,24.32,23.6766666666667,33.885,NA,NA,7,F,4,287,400287,2014-08-18T00:00:00Z,none,Batten Win,8,FALSE,0.00132022542287903,0.000845250547857562,0,0,0,0
GEP6,CRWT 10,F1,25.1133333333333,25.27,31.915,NA,NA,1,F,3,10,300010,2014-07-25T00:00:00Z,full,CRWT153,16,FALSE,0.00896384447536559,0.00999207485372991,0,0,0,0
GEP6,CRWT 294,D6,25.175,24.9033333333333,NA,NA,NA,6,D,4,294,400294,2014-08-18T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP6,CRWT 295,A1,23.83,24.56,32.61,31.27,NA,1,A,3,295,300295,2014-07-01T00:00:00Z,full,CRWT153,16,FALSE,0.0022748702860712,0.00377318878486269,0.00575886413004334,0.00955187716946928,0,0
GEP6,CRWT 298,D9,25.555,24.42,30.94,NA,34.22,9,D,4,298,400298,2014-08-23T00:00:00Z,none,CRWT153,8,FALSE,0.0239305937045997,0.0108964348933625,0,0,0.00246362775162354,0.00112177573730179
GEP6,CRWT 299,G1,25.255,25.6633333333333,32.895,33.885,NA,1,G,3,299,300299,2014-07-25T00:00:00Z,full,CRWT153,16,FALSE,0.00501338241235512,0.00665351920356662,0.00252412662233885,0.00334989904472016,0,0
GEP6,CRWT 317,H12,21.995,22.195,34.46,NA,NA,12,H,4,317,400317,2014-09-01T00:00:00Z,none,CRWT153,8,FALSE,0.000176872821600937,0.000203173519216681,0,0,0,0
GEP6,CRWT 325,A4,21.3166666666667,22.73,33.365,NA,NA,4,A,4,325,400325,2014-08-04T00:00:00Z,none,CRWT153,8,FALSE,0.000236096891392437,0.000628848451909094,0,0,0,0
GEP6,CRWT 325,E5,23.34,24.215,NA,NA,NA,5,E,4,325,400325,2014-08-11T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP6,CRWT 333,E6,22.345,23.305,NA,NA,NA,6,E,4,333,400333,2014-08-18T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP6,CRWT 339,D5,23.535,23.8266666666667,NA,NA,NA,5,D,4,339,400339,2014-08-11T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP6,CRWT 346,C9,22.3,22.405,33.615,NA,NA,9,C,4,346,400346,2014-08-23T00:00:00Z,none,CRWT153,8,FALSE,0.000392505366573804,0.000422137319974543,0,0,0,0
GEP6,CRWT 353,C5,23.295,23.47,NA,NA,NA,5,C,4,353,400353,2014-08-11T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP6,CRWT 353,H3,23.035,23.29,33.745,NA,NA,3,H,4,353,400353,2014-08-04T00:00:00Z,none,CRWT153,8,FALSE,0.000596992323091831,0.000712412277461024,0,0,0,0
GEP6,CRWT 355,E9,23.86,23.525,33.32,NA,NA,9,E,4,355,400355,2014-08-23T00:00:00Z,none,CRWT153,8,FALSE,0.00141989503644561,0.00112567026054576,0,0,0,0
GEP6,CRWT 356,F12,21.715,22.0833333333333,32.82,NA,NA,12,F,4,356,400356,2014-09-01T00:00:00Z,none,CRWT153,8,FALSE,0.000454006319635334,0.00058605891927015,0,0,0,0
GEP6,CRWT 41,B1,26.1066666666667,26.4266666666667,33.495,33.415,NA,1,B,3,41,300041,2014-07-01T00:00:00Z,full,CRWT153,16,FALSE,0.00596884152968147,0.00745108722305401,0.00630917317812533,0.00787593361656452,0,0
GEP6,CRWT 41,E1,23.68,23.7733333333333,32.27,32.83,NA,1,E,3,41,300041,2014-07-25T00:00:00Z,full,CRWT153,16,FALSE,0.00259508948065726,0.00276852513129348,0.00176025480978678,0.00187789658688018,0,0
GEP6,OT 11,A2,21.89,22.95,25.685,NA,NA,2,A,4,11,400011,2014-08-04T00:00:00Z,none,Otane,8,FALSE,0.0720428966749291,0.150204506190857,0,0,0,0
GEP6,OT 11,B6,24.4733333333333,24.7933333333333,26.61,32.61,NA,6,B,4,11,400011,2014-08-11T00:00:00Z,none,Otane,8,FALSE,0.22740459849957,0.283876107267719,0.00355319685155579,0.00443556417605812,0,0
GEP6,OT 13,B8,21.915,22.03,23.36,34.285,27.7133333333333,8,B,4,13,400013,2014-08-18T00:00:00Z,none,Otane,8,FALSE,0.367292158319577,0.39776824187746,0.00018891174237578,0.000204586702799793,0.0179691585967303,0.0194601503493566
GEP6,OT 16,D8,22.6033333333333,22.6433333333333,23.69,33.79,27.7366666666667,8,D,4,16,400016,2014-08-18T00:00:00Z,none,Otane,8,FALSE,0.470848008693675,0.484085347991443,0.00042902024034239,0.00044108164101132,0.0284913277674443,0.0292923280174994
GEP6,OT 18,G8,23.91,23.3566666666667,24.6,NA,30.87,8,G,4,18,400018,2014-08-23T00:00:00Z,none,Otane,8,FALSE,0.619853849969494,0.422395586827512,0,0,0.00803213927075051,0.00547345181596588
GEP6,OT 23,E8,23.6333333333333,23.6633333333333,25.165,NA,31.67,8,E,4,23,400023,2014-08-23T00:00:00Z,none,Otane,8,FALSE,0.345877562707149,0.353145185534049,0,0,0.003808222092665,0.00388824093399699
GEP6,OT 24,C8,22.4533333333333,22.48,23.965,NA,29.905,8,C,4,24,400024,2014-08-18T00:00:00Z,none,Otane,8,FALSE,0.350705833553584,0.357248534935273,0,0,0.00571248161885713,0.00581905259032305
GEP6,OT 26,F8,24.0066666666667,22.97,24.2366666666667,NA,30.84,8,F,4,26,400026,2014-08-23T00:00:00Z,none,Otane,8,FALSE,0.852634891767956,0.415618948071393,0,0,0.00876923475241698,0.00427458477054976
GEP6,OT 33,B12,22.13,21.695,23.01,NA,28.7866666666667,12,B,4,33,400033,2014-09-01T00:00:00Z,none,Otane,8,FALSE,0.543367431263028,0.401925495371575,0,0,0.00991159760800727,0.00733154684899331
GEP6,OT 36,B2,23.0566666666667,23.87,26.34,32.825,NA,2,B,4,36,400036,2014-08-04T00:00:00Z,none,Otane,8,FALSE,0.102711289323224,0.180491149440312,0.00114667055100108,0.00201500620957296,0,0
GEP6,OT 38,C6,26.1233333333333,26.395,27.82,NA,NA,6,C,4,38,400038,2014-08-11T00:00:00Z,none,Otane,8,FALSE,0.308498062406017,0.372419365780675,0,0,0,0
GEP6,OT 38,H1,22.74,23.5866666666667,26.025,33.005,NA,1,H,4,38,400038,2014-08-04T00:00:00Z,none,Otane,8,FALSE,0.102592701101312,0.184496668003671,0.000812694076866725,0.00146150113681247,0,0
GEP6,OT 39,H11,22.4,21.995,24.41,NA,31.05,11,H,4,39,400039,2014-09-01T00:00:00Z,none,Otane,8,FALSE,0.248273123859259,0.187504873660727,0,0,0.00248937622523294,0.00188006727168311
GEP6,OT 41,A12,23.09,22.695,24.125,NA,29.445,12,A,4,41,400041,2014-09-01T00:00:00Z,none,Otane,8,FALSE,0.488015880388112,0.371130892657262,0,0,0.0122167131738843,0.00929068058595876
GEP6,SCN 105,D4,23.7433333333333,23.5633333333333,30.205,NA,NA,4,D,4,105,400105,2014-08-11T00:00:00Z,none,Saracen,8,FALSE,0.0113460452520181,0.0100151881400057,0,0,0,0
GEP6,SCN 106,A3,21.6566666666667,22.56,31.36,NA,NA,3,A,4,106,400106,2014-08-04T00:00:00Z,none,Saracen,8,FALSE,0.00119951479430583,0.00224355147460359,0,0,0,0
GEP6,SCN 106,C4,21.95,22.67,28.76,33.67,NA,4,C,4,106,400106,2014-08-11T00:00:00Z,none,Saracen,8,FALSE,0.00891221653022207,0.0146800429564689,0.000296434297948009,0.000488281249999999,0,0
GEP6,SCN 109,C10,22.9066666666667,23.78,27.4566666666667,NA,NA,10,C,4,109,400109,2014-08-23T00:00:00Z,none,Saracen,8,FALSE,0.0426887580235748,0.0782011337183594,0,0,0,0
GEP6,SCN 110,C7,24.5633333333333,24.95,29.035,NA,NA,7,C,4,110,400110,2014-08-18T00:00:00Z,none,Saracen,8,FALSE,0.0450706895706725,0.0589240334948901,0,0,0,0
GEP6,SCN 119,B3,22.195,21.9233333333333,32.355,33.005,NA,3,B,4,119,400119,2014-08-04T00:00:00Z,none,Saracen,8,FALSE,0.000874047920828096,0.000724028111320807,0.000557013533138881,0.000461408861880917,0,0
GEP6,SCN 121,B7,23.2933333333333,23.4066666666667,31.58,NA,34.055,7,B,4,121,400121,2014-08-18T00:00:00Z,none,Saracen,8,FALSE,0.003202320306212,0.00346402886391872,0,0,0.000575990777819869,0.000623063431802418
GEP6,SCN 123,E10,23.27,22.86,30.8,NA,NA,10,E,4,123,400123,2014-08-23T00:00:00Z,none,Saracen,8,FALSE,0.0054105838598083,0.00407213187828563,0,0,0,0
GEP6,SCN 127,B11,23.085,22.68,27.3666666666667,NA,NA,11,B,4,127,400127,2014-09-01T00:00:00Z,none,Saracen,8,FALSE,0.0514150073113927,0.0388304795151854,0,0,0,0
GEP6,SCN 139,D10,24.8966666666667,24.195,28.77,NA,NA,10,D,4,139,400139,2014-08-23T00:00:00Z,none,Saracen,8,FALSE,0.0682355165356651,0.0419553907118833,0,0,0,0
GEP6,SCN 141,C11,24.0966666666667,23.735,27.84,NA,NA,11,C,4,141,400141,2014-09-01T00:00:00Z,none,Saracen,8,FALSE,0.0746696959472513,0.0581128089133226,0,0,0,0
GEP6,SCN 148,E11,23.145,22.9833333333333,28,NA,NA,11,E,4,148,400148,2014-09-01T00:00:00Z,none,Saracen,8,FALSE,0.0345540829162584,0.030891063136028,0,0,0,0
GEP6,SCN 150,A7,NA,22.5433333333333,27.55,NA,NA,7,A,4,150,400150,2014-08-18T00:00:00Z,none,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,AMK1141,E12,25.68,26.39,29.11,NA,NA,12,E,4,1141,401141,2014-09-30T00:00:00Z,full,Amarok,8,FALSE,0.0927827231643156,0.151774360549381,0,0,0,0
GEP7,AMK1150,B9,26.445,27.615,29.145,33.895,NA,9,B,4,1150,401150,2014-09-23T00:00:00Z,full,Amarok,8,FALSE,0.153893051668115,0.346277367027732,0.00571908474978762,0.0128686096448059,0,0
GEP7,AMK1153,D12,25.285,26.51,29.09,NA,34.315,12,D,4,1153,401153,2014-09-30T00:00:00Z,full,Amarok,8,FALSE,0.0715452600374178,0.167240944348264,0,0,0.00191293026872447,0.00447157875233861
GEP7,AMK158,C5,27.3533333333333,27.26,NA,33.355,NA,5,C,4,158,400158,2014-09-15T00:00:00Z,none,Amarok,8,FALSE,0,0,0.0156069597146567,0.0146292538661639,0,0
GEP7,AMK179,B1,23.73,24.7233333333333,NA,32.96,NA,1,B,4,179,400179,2014-09-08T00:00:00Z,none,Amarok,8,FALSE,0,0,0.00166530252298429,0.00331524988792626,0,0
GEP7,AMK202,H6,22.635,23.765,32.455,31.96,NA,6,H,4,202,400202,2014-09-22T00:00:00Z,none,Amarok,8,FALSE,0.00110633191923418,0.00242130410144334,0.00155917653585283,0.00341239412467459,0,0
GEP7,BS1059,E8,26.5466666666667,27.2466666666667,29.235,NA,NA,8,E,4,1059,401059,2014-09-23T00:00:00Z,full,Batten Spr,8,FALSE,0.155142586750541,0.252029875730065,0,0,0,0
GEP7,BS1064,H8,28.6,29.15,30.77,NA,NA,8,H,4,1064,401064,2014-09-23T00:00:00Z,full,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,BS1069,G8,25.2133333333333,25.87,27.9666666666667,NA,NA,8,G,4,1069,401069,2014-09-23T00:00:00Z,full,Batten Spr,8,FALSE,0.148307829363561,0.23379781196258,0,0,0,0
GEP7,BS46,G10,28.1766666666667,27.8466666666667,30.565,NA,NA,10,G,4,46,400046,2014-09-29T00:00:00Z,none,Batten Spr,8,FALSE,0.191002928949808,0.151949798483621,0,0,0,0
GEP7,BS48,D1,26.185,26.03,28.095,NA,NA,1,D,4,48,400048,2014-09-08T00:00:00Z,none,Batten Spr,8,FALSE,0.266092545613341,0.238986329398436,0,0,0,0
GEP7,BS51,H10,26.565,26.96,29.22,NA,NA,10,H,4,51,400051,2014-09-29T00:00:00Z,none,Batten Spr,8,FALSE,0.158768872817349,0.208771979857093,0,0,0,0
GEP7,BS54,F6,27.22,27.75,30.375,NA,NA,6,F,4,54,400054,2014-09-22T00:00:00Z,none,Batten Spr,8,FALSE,0.112266546610492,0.162104944331376,0,0,0,0
GEP7,BS57,A11,27.055,27.445,29.97,NA,NA,11,A,4,57,400057,2014-09-29T00:00:00Z,none,Batten Spr,8,FALSE,0.132585967671027,0.173739777480292,0,0,0,0
GEP7,BS58,G3,29.255,29.01,30.62,NA,NA,3,G,4,58,400058,2014-09-15T00:00:00Z,none,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,BS66,A4,26.69,27.105,28.71,NA,NA,4,A,4,66,400066,2014-09-15T00:00:00Z,none,Batten Spr,8,FALSE,0.246558176123339,0.328735690051268,0,0,0,0
GEP7,BS69,C1,23.915,24.395,26.6966666666667,NA,NA,1,C,4,69,400069,2014-09-08T00:00:00Z,none,Batten Spr,8,FALSE,0.145423601298567,0.202828646849043,0,0,0,0
GEP7,BS73,F4,27.72,27.895,30.77,NA,NA,4,F,4,73,400073,2014-09-15T00:00:00Z,none,Batten Spr,8,FALSE,0.120742041115605,0.136313466583157,0,0,0,0
GEP7,BS74,A1,25.085,24.685,27.115,NA,NA,1,A,4,74,400074,2014-09-08T00:00:00Z,none,Batten Spr,8,FALSE,0.244855074396732,0.185565446328631,0,0,0,0
GEP7,BS84,F3,29.63,28.505,30.605,NA,NA,3,F,4,84,400084,2014-09-15T00:00:00Z,none,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,BS90,H3,28.99,29.695,32.27,NA,NA,3,H,4,90,400090,2014-09-15T00:00:00Z,none,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,BS91,B6,27.915,28.67,30.555,NA,NA,6,B,4,91,400091,2014-09-22T00:00:00Z,none,Batten Spr,8,FALSE,0.160428237195363,0.270743761381482,0,0,0,0
GEP7,BW1170,F8,25.51,26.005,28.485,NA,NA,8,F,4,1170,401170,2014-09-23T00:00:00Z,full,Batten Win,8,FALSE,0.127184961512836,0.179244406001978,0,0,0,0
GEP7,BW1175,A9,26.43,27.3533333333333,29.79,NA,NA,9,A,4,1175,401175,2014-09-23T00:00:00Z,full,Batten Win,8,FALSE,0.0973955724575625,0.184709930073704,0,0,0,0
GEP7,BW1180,D8,25.7733333333333,27.09,29.535,NA,NA,8,D,4,1180,401180,2014-09-23T00:00:00Z,full,Batten Win,8,FALSE,0.0737268195609436,0.183646079159789,0,0,0,0
GEP7,BW224,C7,27.68,27.99,NA,NA,NA,7,C,4,224,400224,2014-09-22T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP7,BW261,B4,26.7966666666667,27.4566666666667,NA,NA,NA,4,B,4,261,400261,2014-09-15T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP7,BW266,B11,28.33,27.4333333333333,31.8,NA,NA,11,B,4,266,400266,2014-09-29T00:00:00Z,none,Batten Win,8,FALSE,0.0902455747201559,0.0484732738073042,0,0,0,0
GEP7,BW270,B7,25.67,26.5933333333333,33.81,NA,NA,7,B,4,270,400270,2014-09-22T00:00:00Z,none,Batten Win,8,FALSE,0.00354499670045766,0.00672305810347132,0,0,0,0
GEP7,CRWT1256,E11,28.1,27.85,30.165,NA,NA,11,E,4,1256,401256,2014-09-30T00:00:00Z,full,CRWT153,8,FALSE,0.238986329398436,0.200962747685788,0,0,0,0
GEP7,CRWT1257,F11,29.03,29.61,31.3,NA,NA,11,F,4,1257,401257,2014-09-30T00:00:00Z,full,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,CRWT1259,C9,26.06,27.5166666666667,28.095,NA,NA,9,C,4,1259,401259,2014-09-23T00:00:00Z,full,CRWT153,8,FALSE,0.244007940194056,0.669737041222087,0,0,0,0
GEP7,CRWT1260,H7,27.005,27.745,28.475,NA,NA,7,H,4,1260,401260,2014-09-23T00:00:00Z,full,CRWT153,8,FALSE,0.360982298880623,0.602903913845379,0,0,0,0
GEP7,CRWT1269,G11,27.115,27.86,30.175,NA,NA,11,G,4,1269,401269,2014-09-30T00:00:00Z,full,CRWT153,8,FALSE,0.119908014915658,0.200962747685788,0,0,0,0
GEP7,CRWT289,E6,26.75,27.65,NA,NA,NA,6,E,4,289,400289,2014-09-22T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP7,CRWT304,E5,29.985,29.64,NA,NA,NA,5,E,4,304,400304,2014-09-22T00:00:00Z,none,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,CRWT305,A10,27.255,27.6133333333333,32.935,NA,NA,10,A,4,305,400305,2014-09-29T00:00:00Z,none,CRWT153,8,FALSE,0.0195051648265876,0.0250045306163324,0,0,0,0
GEP7,CRWT311,A2,27.2,27.005,32.12,NA,NA,2,A,4,311,400311,2014-09-08T00:00:00Z,none,CRWT153,8,FALSE,0.0330318137675432,0.0288556972102936,0,0,0,0
GEP7,CRWT322,E4,28.1,28.07,NA,NA,NA,4,E,4,322,400322,2014-09-15T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP7,CRWT336,D4,30.72,29.805,NA,NA,NA,4,D,4,336,400336,2014-09-15T00:00:00Z,none,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,CRWT341,B10,29.2833333333333,28.71,33.575,NA,NA,10,B,4,341,400341,2014-09-29T00:00:00Z,none,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,OT1011,G7,26.46,26.6066666666667,28.2433333333333,NA,NA,7,G,4,1011,401011,2014-09-23T00:00:00Z,full,Otane,8,FALSE,0.29051139673946,0.321598667344101,0,0,0,0
GEP7,OT1012,H12,28.365,29.5333333333333,29.86,NA,NA,12,H,4,1012,401012,2014-09-30T00:00:00Z,full,Otane,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,OT1013,F12,25.855,26.96,28.34,NA,NA,12,F,4,1013,401013,2014-09-30T00:00:00Z,full,Otane,8,FALSE,0.178624267467637,0.384218795322003,0,0,0,0
GEP7,OT1015,G12,27.2866666666667,27.79,29.785,NA,NA,12,G,4,1015,401015,2014-09-30T00:00:00Z,full,Otane,8,FALSE,0.176981033750987,0.250867937127376,0,0,0,0
GEP7,OT1017,E7,26.575,27.39,28.68,NA,NA,7,E,4,1017,401017,2014-09-23T00:00:00Z,full,Otane,8,FALSE,0.23245123565329,0.408951029278891,0,0,0,0
GEP7,OT1025,D9,25.715,26.9833333333333,27.6,NA,NA,9,D,4,1025,401025,2014-09-23T00:00:00Z,full,Otane,8,FALSE,0.270743761381481,0.652176034882782,0,0,0,0
GEP7,OT14,D3,28.155,28.5,29.185,NA,31.86,3,D,4,14,400014,2014-09-15T00:00:00Z,none,Otane,8,FALSE,0.489710148793463,0.622005826649233,0,0,0.0766803110783628,0.0973955724575625
GEP7,OT32,C2,26.88,27.95,28.365,NA,31.78,2,C,4,32,400032,2014-09-08T00:00:00Z,none,Otane,8,FALSE,0.357248534935273,0.750019494642908,0,0,0.0334929207042592,0.0703161552930505
GEP7,SCN102,D10,29.1833333333333,28.915,29.765,NA,NA,10,D,4,102,400102,2014-09-29T00:00:00Z,none,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,SCN1076,E9,26.49,26.85,27.685,NA,NA,9,E,4,1076,401076,2014-09-23T00:00:00Z,full,Saracen,8,FALSE,0.436786447958346,0.560583039014253,0,0,0,0
GEP7,SCN1081,F7,24.1333333333333,24.975,26.7366666666667,NA,NA,7,F,4,1081,401081,2014-09-23T00:00:00Z,full,Saracen,8,FALSE,0.164557839930454,0.294907278243774,0,0,0,0
GEP7,SCN1082,H11,27.3433333333333,28.4,29.23,NA,NA,11,H,4,1082,401082,2014-09-30T00:00:00Z,full,Saracen,8,FALSE,0.270431166520026,0.562529242344404,0,0,0,0
GEP7,SCN1092,D7,25.86,25.945,26.95,NA,NA,7,D,4,1092,401092,2014-09-23T00:00:00Z,full,Saracen,8,FALSE,0.469761374607005,0.498270131413933,0,0,0,0
GEP7,SCN1109,B12,25.305,26.195,28.03,NA,NA,12,B,4,1109,401109,2014-09-30T00:00:00Z,full,Saracen,8,FALSE,0.151249261152411,0.280291519507127,0,0,0,0
GEP7,SCN1113,A12,25.25,26.42,27.31,NA,NA,12,A,4,1113,401113,2014-09-30T00:00:00Z,full,Saracen,8,FALSE,0.239816029831316,0.539614118252215,0,0,0,0
GEP7,SCN114,C6,27.9566666666667,28.265,31.185,NA,NA,6,C,4,114,400114,2014-09-22T00:00:00Z,none,Saracen,8,FALSE,0.106702557924871,0.132127255070172,0,0,0,0
GEP7,SCN118,E10,27.9066666666667,28.51,29.56,NA,NA,10,E,4,118,400118,2014-09-29T00:00:00Z,none,Saracen,8,FALSE,0.31790479159645,0.482968164462421,0,0,0,0
GEP7,SCN129,G6,22.6666666666667,24.01,25.8833333333333,NA,NA,6,G,4,129,400129,2014-09-22T00:00:00Z,none,Saracen,8,FALSE,0.107568929655541,0.27294206614266,0,0,0,0
GEP7,SCN130,A5,27.36,27.88,29.5133333333333,NA,NA,5,A,4,130,400130,2014-09-15T00:00:00Z,none,Saracen,8,FALSE,0.224792633909547,0.322342577109895,0,0,0,0
GEP7,SCN137,H2,30,30.69,32.66,NA,NA,2,H,4,137,400137,2014-09-08T00:00:00Z,none,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,SCN138,G4,27.62,28.26,30.715,NA,NA,4,G,4,138,400138,2014-09-15T00:00:00Z,none,Saracen,8,FALSE,0.117034030929312,0.182377543030022,0,0,0,0
GEP7,SCN143,G5,29.73,29.66,30.725,NA,NA,5,G,4,143,400143,2014-09-22T00:00:00Z,none,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP7,SCN149,F10,25.71,26.74,28.455,NA,NA,10,F,4,149,400149,2014-09-29T00:00:00Z,none,Saracen,8,FALSE,0.149166967878965,0.304602565918799,0,0,0,0
GEP7,SCN151,H4,28.475,29.375,31.785,NA,NA,4,H,4,151,400151,2014-09-15T00:00:00Z,none,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP8,AMK 1144,B8,27.1766666666667,27.445,30.8366666666667,NA,NA,8,B,4,1144,401144,2014-10-15T00:00:00Z,full,Amarok,8,FALSE,0.0791097871231425,0.0952810639534852,0,0,0,0
GEP8,AMK 1145,A8,28.74,NA,29.115,NA,NA,8,A,4,1145,401145,2014-10-15T00:00:00Z,full,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP8,AMK 1146,C8,26.695,26.505,30.7,NA,NA,8,C,4,1146,401146,2014-10-15T00:00:00Z,full,Amarok,8,FALSE,0.0622837664267416,0.0545983059947932,0,0,0,0
GEP8,AMK 1148,D5,28.24,27.235,31.28,32.43,NA,5,D,4,1148,401148,2014-10-07T00:00:00Z,full,Amarok,8,FALSE,0.121581868426536,0.0605806135584415,0.054787857582252,0.0272991529973966,0,0
GEP8,AMK 1149,E5,27.025,26.8766666666667,31.115,33.55,NA,5,E,4,1149,401149,2014-10-07T00:00:00Z,full,Amarok,8,FALSE,0.0587201718258756,0.0529827547595626,0.0108587360925183,0.00979775319961145,0,0
