Name,Plate,sample_well,SampleDate,qPCR_well,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
BW226,GEP6,H2,2014-08-04,P3,21.39,EGF1a,2,H,4,226,400226,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW226,GEP6,H2,2014-08-04,O3,22.95,Ta54227,2,H,4,226,400226,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW226,GEP6,H2,2014-08-04,O4,22.97,Ta54227,2,H,4,226,400226,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW226,GEP6,H2,2014-08-04,P3,NA,Ta54227,2,H,4,226,400226,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I13,31.98,VRN1,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I14,32.91,VRN1,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,J13,33.96,VRN1,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I13,NA,VRN2,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I14,NA,VRN2,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,J13,NA,VRN2,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I13,NA,VRN3,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I14,NA,VRN3,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,J13,NA,VRN3,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I13,22.16,EGF1a,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I14,22.15,EGF1a,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,J13,NA,EGF1a,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I13,22.92,Ta54227,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,I14,22.7,Ta54227,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW231,GEP6,E7,2014-08-18,J13,22.51,Ta54227,7,E,4,231,400231,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C19,32.91,VRN1,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C20,NA,VRN1,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,D19,33.67,VRN1,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C19,NA,VRN2,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C20,NA,VRN2,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,D19,NA,VRN2,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C19,NA,VRN3,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C20,NA,VRN3,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,D19,NA,VRN3,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C19,24.75,EGF1a,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C20,NA,EGF1a,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,D19,24.75,EGF1a,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C19,24.28,Ta54227,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,C20,24.3,Ta54227,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW232,GEP6,B10,2014-08-23,D19,24.33,Ta54227,10,B,4,232,400232,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G13,NA,VRN1,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G14,NA,VRN1,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,H13,NA,VRN1,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G13,NA,VRN2,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G14,NA,VRN2,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,H13,NA,VRN2,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G13,NA,VRN3,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G14,NA,VRN3,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,H13,NA,VRN3,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G13,23.75,EGF1a,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G14,23.68,EGF1a,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,H13,23.8,EGF1a,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G13,24.58,Ta54227,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,G14,24.72,Ta54227,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW233,GEP6,D7,2014-08-18,H13,24.88,Ta54227,7,D,4,233,400233,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C21,24.41,VRN1,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C22,24.44,VRN1,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,D21,24.34,VRN1,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C21,NA,VRN2,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C22,NA,VRN2,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,D21,NA,VRN2,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C21,25.68,VRN3,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C22,NA,VRN3,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,D21,25.7,VRN3,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C21,23.8,EGF1a,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C22,23.92,EGF1a,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,D21,23.64,EGF1a,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C21,24.25,Ta54227,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,C22,24.45,Ta54227,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP5,B11,2014-06-17,D21,24.37,Ta54227,11,B,3,234,300234,Full,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K3,34.19,VRN1,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K4,NA,VRN1,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,L3,34.27,VRN1,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K3,NA,VRN2,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K4,33.78,VRN2,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,L3,32.91,VRN2,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K3,NA,VRN3,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K4,NA,VRN3,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,L3,NA,VRN3,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K3,21.69,EGF1a,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K4,NA,EGF1a,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,L3,21.69,EGF1a,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K3,22.98,Ta54227,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,K4,22.77,Ta54227,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,F2,2014-08-04,L3,22.9,Ta54227,2,F,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M10,NA,VRN1,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M9,NA,VRN1,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,N9,NA,VRN1,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M10,NA,VRN2,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M9,NA,VRN2,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,N9,NA,VRN2,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M10,NA,VRN3,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M9,NA,VRN3,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,N9,NA,VRN3,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M10,23.88,EGF1a,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M9,23.94,EGF1a,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,N9,NA,EGF1a,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M10,24.72,Ta54227,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,M9,NA,Ta54227,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW234,GEP6,G5,2014-08-11,N9,24.76,Ta54227,5,G,4,234,400234,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C3,NA,VRN1,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C4,NA,VRN1,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,D3,NA,VRN1,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C3,NA,VRN2,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C4,NA,VRN2,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,D3,NA,VRN2,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C3,NA,VRN3,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C4,NA,VRN3,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,D3,NA,VRN3,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C3,28.38,EGF1a,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C4,NA,EGF1a,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,D3,28.56,EGF1a,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C3,28.26,Ta54227,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,C4,28.37,Ta54227,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW237,GEP7,B2,2014-09-08,D3,NA,Ta54227,2,B,4,237,400237,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K15,NA,VRN1,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K16,NA,VRN1,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,L15,NA,VRN1,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K15,31.65,VRN2,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K16,31.57,VRN2,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,L15,NA,VRN2,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K15,NA,VRN3,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K16,NA,VRN3,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,L15,NA,VRN3,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K15,22.44,EGF1a,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K16,22.47,EGF1a,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,L15,22.61,EGF1a,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K15,23.4,Ta54227,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,K16,23.53,Ta54227,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP1,F8,2014-02-25,L15,23.46,Ta54227,8,F,3,238,300238,None,Batten Win,16,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E23,NA,VRN1,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E24,32.5,VRN1,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,F23,32.96,VRN1,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E23,NA,VRN2,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E24,NA,VRN2,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,F23,NA,VRN2,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E23,NA,VRN3,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E24,NA,VRN3,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,F23,NA,VRN3,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E23,21.58,EGF1a,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E24,21.59,EGF1a,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,F23,NA,EGF1a,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E23,21.87,Ta54227,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,E24,21.88,Ta54227,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW238,GEP6,C12,2014-09-01,F23,21.78,Ta54227,12,C,4,238,400238,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I7,NA,VRN1,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I8,NA,VRN1,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,J7,NA,VRN1,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I7,NA,VRN2,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I8,NA,VRN2,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,J7,NA,VRN2,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I7,NA,VRN3,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I8,NA,VRN3,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,J7,NA,VRN3,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I7,29.27,EGF1a,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I8,NA,EGF1a,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,J7,29.5,EGF1a,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I7,30.29,Ta54227,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,I8,NA,Ta54227,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,E4,2014-10-28,J7,30.6,Ta54227,4,E,4,239,400239,None,Batten Win,8,repeated,Y,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M13,NA,VRN1,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M14,27.47,VRN1,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,N13,27.5,VRN1,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M13,NA,VRN2,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M14,NA,VRN2,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,N13,NA,VRN2,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M13,NA,VRN3,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M14,NA,VRN3,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,N13,NA,VRN3,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M13,25.33,EGF1a,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M14,25.31,EGF1a,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,N13,25.37,EGF1a,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M13,26.63,Ta54227,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,M14,NA,Ta54227,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW239,GEP9,G7,2014-11-03,N13,26.53,Ta54227,7,G,4,239,400239,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C13,33.67,VRN1,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C14,33.64,VRN1,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,D13,NA,VRN1,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C13,NA,VRN2,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C14,NA,VRN2,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,D13,NA,VRN2,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C13,NA,VRN3,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C14,NA,VRN3,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,D13,NA,VRN3,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C13,26.42,EGF1a,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C14,26.61,EGF1a,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,D13,26.5,EGF1a,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C13,26.36,Ta54227,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,C14,26.46,Ta54227,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW240,GEP8,B7,2014-10-14,D13,NA,Ta54227,7,B,4,240,400240,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW241,GEP6,E12,2014-09-01,I23,33.21,VRN1,12,E,4,241,400241,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW241,GEP6,E12,2014-09-01,I24,NA,VRN1,12,E,4,241,400241,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW241,GEP6,E12,2014-09-01,J23,33.2,VRN1,12,E,4,241,400241,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW241,GEP6,E12,2014-09-01,I23,NA,VRN2,12,E,4,241,400241,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
BW241,GEP6,E12,2014-09-01,I24,NA,VRN2,12,E,4,241,400241,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
