"plate","Pot","Genotype","Time","EGF1a_mean","Ta54227_mean","VRN1_mean","VRN2_mean","VRN3_mean","EdeltaCT_VRN1","EdeltaCT_VRN2","EdeltaCT_VRN3","TdeltaCT_VRN1","TdeltaCT_VRN2","TdeltaCT_VRN3","Date"
"4","69","OT",11,22.1946150461833,23.9879245758057,27.8613176345825,35.2198963165283,27.7041231791178,0.0196857762414245,0.000119949829687748,0.0219519341182609,0.0682326917445516,0.000415757024438438,0.0760874011529258,"Date1"
"4","106","OT",11,22.9697999954223,25.1043682098389,27.3674259185791,34.8722839355468,26.8590698242188,0.0474441518695156,0.000261213315219555,0.067485911846865,0.208329968288865,0.00114700251837118,0.29633447582053,"Date1"
"4","160","OT",11,23.5616550445557,25.4249928792318,28.0315313339234,34.2507209777832,27.896250406901,0.045126656790373,0.000605718068022672,0.0495629076685622,0.164192660600266,0.0022038960613522,0.180333892559101,"Date1"
"4","41","OT",12,22.2915229797363,24.9096482594808,26.6009817123413,35.0712203979492,27.3104696273803,0.0504340281385515,0.000142209215818705,0.030842282617379,0.309640598351593,0.000873095969178705,0.189356733869016,"Date1"
"4","68","OT",12,22.8503217697143,25.0692005157471,26.5293159484863,35.5786247253418,26.3988463083903,0.0780750728831036,0.000147366583963662,0.0854648773101995,0.363464046725733,0.000686037847697888,0.397865913062835,"Date1"
"4","142","OT",12,23.5989386240641,25.2732861836751,27.1379499435425,35.94091796875,27.1017627716065,0.0860303000974866,0.000192616732524786,0.0882154922883412,0.274587192351649,0.000614784415769749,0.281561779069998,"Date1"
"4","184","OT",12,24.3630142211914,25.7743492126465,27.1894302368164,NA,27.6438325246175,0.140982107711372,NA,0.102890500627449,0.37498868673732,NA,0.273671420681422,"Date1"
"1","16","SCN",1,24.2215805053711,25.2467288970948,30.3188419342041,29.9044361114502,NA,0.0146063404296859,0.0194665953590942,NA,0.0297263669430333,0.0396178056756704,NA,"Date1"
"1","71","SCN",1,24.5878086090088,25.6710224151611,30.0374488830566,29.9333006540934,NA,0.0228820437660129,0.0245949844800391,NA,0.0484813449448521,0.0521106391843001,NA,"Date1"
"1","137","SCN",1,25.4301541646322,26.3656489054362,28.6395463943482,31.108115196228,NA,0.108112689414442,0.0195327510667722,NA,0.206770533725292,0.0373572925164902,NA,"Date1"
"1","164","SCN",1,25.5167284011841,26.2003065745036,29.9510637919108,31.9250570933024,NA,0.0462521618349212,0.0117733713244256,NA,0.0742864442393963,0.0189094273154884,NA,"Date1"
"1","39","SCN",2,23.8752218882243,24.6784934997559,30.1147206624349,29.7147248586019,NA,0.0132349928511403,0.0174636269719984,NA,0.023095776106779,0.0304749706398846,NA,"Date1"
"1","63","SCN",2,25.0629583994548,25.4796549479166,28.9221134185791,30.9625797271729,NA,0.0689094179033725,0.0167508564666808,NA,0.0919849425618243,0.0223601739331133,NA,"Date1"
"1","132","SCN",2,25.6800969441732,25.9117555618286,30.7729269663493,31.097557703654,NA,0.0293025489769582,0.0233981656380342,NA,0.034406586900668,0.0274737539036038,NA,"Date1"
"1","188","SCN",2,26.0716180801391,26.9482873280843,27.937707901001,32.7844047546387,34.4782886505127,0.274315905208044,0.00953344480434145,0.00294672762572721,0.503680026537862,0.0175046566417875,0.00541057890026644,"Date1"
"1","1","SCN",3,23.4454409281413,24.1963415145874,26.8667589823405,29.1511516571045,35.0684356689453,0.0933427606080501,0.0191606361526025,0.000317051595896393,0.157081211182774,0.0322443424029575,0.000533548058429095,"Date1"
"1","78","SCN",3,24.7963390350342,25.7105674743652,29.9588928222656,29.492862701416,NA,0.0279200669795851,0.0385660802906029,NA,0.0526170673781909,0.0726801281188592,NA,"Date1"
"1","136","SCN",3,25.8384145100911,26.3193232218425,29.5816097259521,31.155746459961,NA,0.0746768448477859,0.0250797721257562,NA,0.104220681288229,0.0350018930610639,NA,"Date1"
"1","153","SCN",3,24.435785929362,25.5569184621175,30.655158996582,29.9881064097086,33.0309054056803,0.0134209158260666,0.0213100755729398,0.00258589699403389,0.0291928619814769,0.0463531776130662,0.00562478261718388,"Date1"
"2","5","SCN",4,24.000108718872,25.3349571228027,31.3027089436849,29.3138198852539,NA,0.00633429500836087,0.0251427947814031,NA,0.0159781941977335,0.0634224419861648,NA,"Date1"
"2","50","SCN",4,24.5048885345459,25.8249136606852,27.677853902181,31.8092555999756,33.9275722503662,0.110877199755408,0.00632654226848358,0.00145710068340264,0.276827612481587,0.0157955070592657,0.00363794995022831,"Date1"
"2","126","SCN",4,25.5915686289469,26.6840165456136,29.0905075073242,31.0935955047607,NA,0.088453382381839,0.0220660639983033,NA,0.188614048135806,0.047052690864632,NA,"Date1"
"2","170","SCN",4,25.5292959213257,26.9003346761068,31.1030356089274,31.4501514434815,33.6163425445556,0.0209960290995501,0.0165061158085919,0.00367753140429249,0.0543076432477287,0.0426941801465646,0.00951218264128405,"Date1"
"2","36","SCN",5,23.217955271403,24.9257183074951,30.6963246663411,29.5735219319661,32.0162372589111,0.00560772223121422,0.0122119156456499,0.00224622476678889,0.0183178455477799,0.0398907034650136,0.00733738167604063,"Date1"
"2","96","SCN",5,24.6373519897461,25.5849323272706,29.2286008199056,29.9708112080892,33.3815479278564,0.0414855053315187,0.0248009772876891,0.00233203323060474,0.080010408816543,0.0478320395516599,0.00449764154162753,"Date1"
"2","133","SCN",5,24.9393666585286,26.0717067718506,29.8286012013753,31.445925394694,34.9080187479655,0.0337437812307735,0.0109984289059015,0.000998014163593389,0.0739711015617457,0.0241100988669321,0.0021877870340121,"Date1"
"2","154","SCN",5,23.7714929580688,25.4475212097168,31.6932277679444,29.4354623158773,34.9919776916503,0.00412401469886389,0.0197231069071928,0.000419080573252206,0.0131781662421817,0.063024601174897,0.0013391595002578,"Date1"
"2","23","SCN",6,23.8177433013916,25.49378712972,32.3597660064697,29.902011235555,33.774133682251,0.00268284104563759,0.0147384852168547,0.00100653260291255,0.00857303128364004,0.0470968994018552,0.00321637970568703,"Date1"
"2","67","SCN",6,23.2536602020263,25.0337762832642,31.0884323120117,29.8063859939575,33.7653579711914,0.00438024684723308,0.0106520447744009,0.000684957564267806,0.0150441246067698,0.0365848534322227,0.00235251283924869,"Date1"
"2","105","SCN",6,24.7944355010986,26.005973815918,28.7487379709879,29.9459851582845,32.5376243591308,0.0645113818417697,0.028133841022352,0.00466732337142045,0.149398321538644,0.0651535978175713,0.0108087946322182,"Date1"
"2","173","SCN",6,22.9454657236735,25.0775254567464,30.5372848510742,28.5138600667318,33.6348813374837,0.0051836386694071,0.0210739660006692,0.000605571271801695,0.0227221097502621,0.0923762242855689,0.0026544784034991,"Date1"
"3","34","SCN",7,22.6481895446777,24.1320521036784,31.0984624226888,28.9272499084473,32.2564430236816,0.00285900155897429,0.0128769937801265,0.00128123117345173,0.007996529281538,0.036016509853848,0.00358355963912161,"Date1"
"3","72","SCN",7,24.7846403121948,25.9137573242188,31.6558621724447,30.5176506042481,33.5229581197103,0.00854193206684419,0.018801475652772,0.00234155427244179,0.0186833264598235,0.041123495808477,0.00512156062036995,"Date1"
"3","111","SCN",7,23.3027191162109,25.3083553314209,28.5913982391357,29.8208414713542,33.3043301900228,0.0255828513028824,0.0109106256641617,0.000975472570331645,0.102731967977814,0.0438133354675088,0.00391716371533833,"Date1"
"3","186","SCN",7,24.2926177978515,26.3833627700805,30.3707313537598,30.3961524963379,34.094175974528,0.0148014922676311,0.014542965577937,0.0011205648222013,0.0630496169686719,0.0619483760622373,0.00477324728823894,"Date1"
"3","43","SCN",8,23.6898295084635,25.2989851633708,30.1266822814942,30.154094060262,33.258108774821,0.0115428815122178,0.0113256326224327,0.00131722793965764,0.0352142430532646,0.0345514748181539,0.00401851000329144,"Date1"
"3","54","SCN",8,23.5349248250325,24.9938112894694,28.9370574951172,30.0099325180054,30.660431543986,0.0236480876144986,0.0112416086493428,0.00716157827877969,0.0650076717129196,0.0309027442943653,0.0196868997308625,"Date1"
"3","143","SCN",8,24.9155721664428,26.3353315989176,31.1828584671021,30.3705437978109,34.304261525472,0.0129825149711927,0.0227976411588918,0.00149184218285103,0.0347335367656859,0.0609930132274313,0.00399128793008407,"Date1"
"3","148","SCN",8,26.3459434509277,26.9985017776489,33.804946899414,32.7099514007569,34.5259037017822,0.0056835047101021,0.0121406716745895,0.00344815358150714,0.00893420378922908,0.0190845684857284,0.00542033628282002,"Date1"
"3","10","SCN",9,23.9312791824341,25.0475374857585,30.6973361968994,31.6327018737793,32.7447191874186,0.00918784978726662,0.00480441772575901,0.00222274782275913,0.0199177885937434,0.0104152090851901,0.00481856171530757,"Date1"
"3","70","SCN",9,24.9310045242309,25.7471472422282,30.7311773300171,33.0245641072591,31.3944873809815,0.0179462620676231,0.00366096682846683,0.0113317708495559,0.0315978435382981,0.00644583571826307,0.0199517604817602,"Date1"
"3","141","SCN",9,25.1455297470093,26.2355874379476,31.5513257980347,32.2086992263794,34.3711891174316,0.0117940575477082,0.00747780476681071,0.00167032045554393,0.0251074903539036,0.0159189414068577,0.00355582076447018,"Date1"
"3","179","SCN",9,23.4087791442871,25.0590368906657,32.2949727376302,30.6464672088623,34.2724571228027,0.00211343639057113,0.00662580718204288,0.000536669686678077,0.00663385940992176,0.0207977271135396,0.00168455093650916,"Date1"
"4","17","SCN",10,24.7830562591553,25.9937489827474,33.5689709981282,32.8881721496582,32.7982711791992,0.00226556289998385,0.00363175880917459,0.00386527045716457,0.00524361684018296,0.00840566009065845,0.00894611986327737,"Date1"
"4","95","SCN",10,25.1235942840576,26.3183771769206,32.5052305857341,33.3738403320312,32.9121704101562,0.00599661347204266,0.00328419146380966,0.00452277478781849,0.0137268707726515,0.00751785520719982,0.010353101018706,"Date1"
"4","123","SCN",10,25.3873793284098,26.0505924224854,30.9153432846069,35.7198753356934,34.6103649139405,0.0216729003542959,0.000775548159853159,0.00167341897503652,0.0343213268422111,0.00122816242593574,0.00265003569652836,"Date1"
"4","149","SCN",10,24.0560169219971,25.8714593251546,30.8922061920166,34.0396842956543,35.325849533081,0.00875189248246576,0.000987680896438393,0.000404988170569223,0.0308038210981128,0.00347631620210903,0.00142542692086999,"Date1"
"4","25","SCN",11,22.7711400985718,24.9911982218425,30.757155418396,32.8315556844075,30.9388656616211,0.00394429912192453,0.000936511554136991,0.00347751978199466,0.0183769710056825,0.00436332163075523,0.016202189091131,"Date1"
"4","84","SCN",11,23.2284730275472,25.2817408243815,32.6034107208252,32.6161600748698,32.9620780944825,0.0015061303041298,0.0014928789996338,0.00117460787694768,0.00625111865962045,0.00619611978165347,0.00487515137116052,"Date1"
"4","128","SCN",11,24.3698806762695,26.0936997731527,31.5377283096314,33.0113995869954,NA,0.00695445110425825,0.00250405347854712,NA,0.0229712227562642,0.00827113015635177,NA,"Date1"
"4","182","SCN",11,24.9898897806804,26.5649159749349,32.6851387023926,34.3032913208008,35.0920162200928,0.00482502147322487,0.00157176196380416,0.000909823021588029,0.0143757125053689,0.00468292177431923,0.00271073491832022,"Date1"
"4","45","SCN",12,22.4488306045532,24.8012638092041,30.9958257675171,32.4283466339111,30.7466252644857,0.00267361016145113,0.000990527033811467,0.00317771474748252,0.0136537215128181,0.00505847130055751,0.0162281071619477,"Date1"
"4","76","SCN",12,22.8733660380046,25.1717758178711,31.93510055542,31.6067771911621,34.0164947509765,0.00187131154736257,0.00234953153505843,0.000442164642892809,0.00920526686835944,0.0115577039143063,0.00217507530657723,"Date1"
"4","114","SCN",12,23.8712507883708,25.9703369140625,32.2899570465088,34.3135223388671,33.7685508728027,0.00292224679921945,0.000718725478094927,0.00104861435453691,0.0125200129744221,0.00307929238324422,0.00449266137530691,"Date1"
"4","151","SCN",12,23.9000771840413,25.7922719319662,33.2230091094971,32.9359817504883,NA,0.00156141318700946,0.00190511715417189,NA,0.00579595786576119,0.00707178525632127,NA,"Date1"
"1","185","BS",1,26.659761428833,28.373919804891,28.175443649292,NA,27.6689535776774,0.349731046756833,NA,0.49682437149344,1.14748568469314,NA,1.63010650436128,"Date3"
"1","31","BS",1,28.6129302978515,30.1152489980062,30.0222415924072,NA,29.6131677627563,0.376491371242075,NA,0.499917707708143,1.066591255812,NA,1.41625518244412,"Date3"
"1","55","BS",1,29.993668238322,31.9010639190674,30.9328390757243,NA,31.2289733886719,0.521532535591194,NA,0.424752648891067,1.95643183211617,NA,1.59338017545569,"Date3"
"1","98","BS",1,25.0782165527344,27.2072188059489,27.0106989542643,NA,26.2886555989584,0.261978005268414,NA,0.432137086104833,1.14593074109232,NA,1.89023185677829,"Date3"
"1","144","BW",1,28.52334912618,29.4685929616292,NA,35.7261047363282,34.9559783935547,NA,0.00678819813221434,0.0115767229366519,NA,0.0130707725564555,0.0222911455303556,"Date3"
"1","150","BW",1,29.1563968658447,30.0633201599121,NA,35.2989521026611,NA,NA,0.0141548940726606,NA,NA,0.0265410279276954,NA,"Date3"
"1","28","BW",1,29.2502241134644,29.7344636917115,NA,35.6382465362549,NA,NA,0.0119402559880665,NA,NA,0.0167026075115188,NA,"Date3"
"1","65","BW",1,34.6666049957275,34.4759712219238,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Date3"
"1","119","OT",1,24.6925799051921,NA,26.3862419128418,NA,27.0093313852946,0.309141231874054,NA,0.20071892021618,NA,NA,NA,"Date3"
"1","169","OT",1,26.5834369659424,NA,27.659288406372,NA,28.224027633667,0.474391004827223,NA,0.320725136327548,NA,NA,NA,"Date3"
"1","18","OT",1,28.5214004516601,NA,29.2678518295288,NA,29.8669261932373,0.596067914446684,NA,0.393510560493196,NA,NA,NA,"Date3"
"1","62","OT",1,28.7207164764405,NA,29.8415609995524,NA,30.6566495895385,0.459824574949081,NA,0.261352141700578,NA,NA,NA,"Date3"
"1","137","SCN",1,28.1946709950765,29.3551998138428,31.5864858627319,34.4789829254151,34.1320266723633,0.0952712766996047,0.0128302053340048,0.0163184102116514,0.212968793411758,0.0286805577070581,0.0364780682443392,"Date3"
"1","16","SCN",1,28.1755743026733,29.0249474843343,35.9248390197754,34.8836917877197,NA,0.004647708437133,0.00956434916660277,NA,0.00837385971510995,0.0172322595685166,NA,"Date3"
"1","164","SCN",1,28.6690705617269,29.6137437820434,33.59916305542,35.8007520039876,34.7265644073486,0.0328015433317055,0.00713099228127614,0.0150145615262844,0.0631348646009067,0.01372539784472,0.028899320358737,"Date3"
"1","71","SCN",1,35.7348155975342,33.7369785308837,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Date3"
"1","37","BS",2,26.5337397257487,28.3813037872314,27.6869106292725,NA,27.8859901428223,0.449635888468946,NA,0.391680601265565,1.6182036235548,NA,1.40962717723062,"Date3"
"1","80","BS",2,25.3538659413656,27.8514375686646,27.1454696655274,NA,26.2996724446615,0.288850776046081,NA,0.519139258439666,1.63123869472058,NA,2.93175617496084,"Date3"
"2","139","BS",2,27.11115137736,28.2873640060425,27.6802539825439,NA,27.4577379226684,0.67403592639579,NA,0.786442642476111,1.52320489865366,NA,1.77722468286703,"Date3"
"2","161","BS",2,27.4431215922038,29.1101328531901,28.1152280171712,NA,28.9571755727132,0.627589697792594,NA,0.350125979509735,1.99294906112806,NA,1.11184623424312,"Date3"
"1","51","BW",2,29.7185548146566,30.4853782653808,NA,NA,35.920804977417,NA,NA,0.0135811535804572,NA,NA,0.023108593894209,"Date3"
"2","124","BW",2,28.6931962966919,28.6616986592611,NA,34.4305267333984,31.4946022033691,NA,0.0187452589199199,0.143447436677195,NA,0.0183404382841117,0.140349560954657,"Date3"
"2","158","BW",2,29.4987287521362,29.6222877502441,NA,34.5771007537842,33.7195110321045,NA,0.0295976819038818,0.0536312511418866,NA,0.0322442784589428,0.058426906591414,"Date3"
"1","15","OT",2,26.7481772104899,NA,28.0175018310547,NA,27.7836920420329,0.414853936078977,NA,0.487841761022721,NA,NA,NA,"Date3"
"1","66","OT",2,24.9785315195719,NA,27.0995922088623,NA,26.8889319101969,0.229877841152908,NA,0.266018707293489,NA,NA,NA,"Date3"
"2","140","OT",2,24.9879449208578,26.8677978515625,25.9336347579956,NA,26.8954315185547,0.519181241277355,NA,0.266556524841055,1.91078187033036,NA,0.981028077654404,"Date3"
"2","183","OT",2,26.0785226821899,27.3069267272949,26.6444187164307,NA,27.0350971221924,0.675535722031544,NA,0.515278949170006,1.58283186097637,NA,1.20733798589355,"Date3"
"1","39","SCN",2,29.154052734375,29.6451272964478,36.3541221618652,35.6229572296142,34.6324634552002,0.00680084898742968,0.011289266045535,0.0224302464029929,0.00955853434031029,0.0158669656351138,0.0315255170201418,"Date3"
"1","63","SCN",2,28.0610885620117,29.0967324574788,32.1289415359497,34.2939968109131,NA,0.059628548386716,0.0132955913065769,NA,0.122240217581719,0.0272563397594907,NA,"Date3"
"2","132","SCN",2,27.181318283081,28.1831607818604,36.4247531890869,34.6524124145508,34.2045021057129,0.00164986659840882,0.00563607243444733,0.00768795803979976,0.00330395005357851,0.0112865499790853,0.0153955655578474,"Date3"
"2","188","SCN",2,27.8859697977702,28.0731506347656,29.5020694732666,34.2848243713379,31.1921138763428,0.32621619793526,0.0118509409856542,0.101100071413849,0.37140912389014,0.0134927316197496,0.115106144902407,"Date3"
"2","101","BS",3,25.0502624511719,26.9624290466308,26.3202152252197,NA,27.0096845626831,0.414673346824474,NA,0.2571314330621,1.56072225739717,NA,0.967775608752402,"Date3"
"2","189","BS",3,25.9533853530884,27.0903937021891,26.2030544281006,NA,26.6608492533366,0.841089321963473,NA,0.612395717742821,1.84976150772094,NA,1.34680823616853,"Date3"
"2","3","BS",3,25.8718535105387,27.7576039632161,26.971689860026,NA,27.034086227417,0.466569417551451,NA,0.446820500069074,1.72418443053538,NA,1.65120327325821,"Date3"
"2","92","BS",3,27.0248196919759,28.4789819717407,27.8352877298991,NA,28.839277267456,0.570196845139539,NA,0.284311118518176,1.56232461335465,NA,0.779005113931551,"Date3"
"2","115","BW",3,28.8928203582764,29.0637340545655,NA,NA,31.8996706008911,NA,NA,0.124407878581423,NA,NA,0.140054811632539,"Date3"
"2","155","BW",3,29.9140930175781,28.9337425231934,34.6660995483399,NA,31.773157119751,0.0371110715707909,NA,0.27565504252401,0.0188099910789064,NA,0.13971757406254,"Date3"
"2","29","BW",3,27.0001611709595,27.8860829671224,35.6853847503662,36.1872615814209,32.8802032470703,0.00242933374897793,0.00171556510211575,0.0169797370067784,0.00448927508443088,0.00317026990296726,0.0313776196114633,"Date3"
"2","87","BW",3,29.184237798055,29.3752587636312,NA,34.7736625671387,31.4067792892456,NA,0.0207689952018607,0.214263573854781,NA,0.0237092887813124,0.244597145815891,"Date3"
"2","191","OT",3,27.3402773539225,27.9525960286458,26.9290841420492,NA,27.7477232615153,1.32978518676101,NA,0.753956969615146,2.03286144320347,NA,1.15258469459896,"Date3"
"2","40","OT",3,24.8493086496989,26.3598117828369,25.177131652832,NA,26.7664365768432,0.796737837975182,NA,0.264781103870066,2.26998085518188,NA,0.754386208299671,"Date3"
"2","58","OT",3,25.8132972717285,27.0181846618652,26.5169995625814,NA,27.1931527455648,0.613994530498075,NA,0.384257287483168,1.41537574286709,NA,0.885787114882595,"Date3"
"2","97","OT",3,27.4127852121989,28.5616188049317,27.9615484873454,NA,27.6595869064331,0.683605886353228,NA,0.842762663553389,1.51579044499811,NA,1.86869601084054,"Date3"
"2","1","SCN",3,27.2203909556071,28.0870272318522,30.285618464152,34.9097785949707,34.964282989502,0.119474322482522,0.00484466411352039,0.00466504905193031,0.217850264153364,0.00883379235750963,0.00850628107474805,"Date3"
"2","136","SCN",3,26.9798889160156,27.7308648427327,30.1709566116333,33.246036529541,32.3516960144043,0.109494651442414,0.0129927658265947,0.0241504335959762,0.184271930370005,0.0218659268573608,0.0406435105220062,"Date3"
"2","153","SCN",3,27.0635706583659,27.8668460845947,33.2561607360839,34.8262901306152,33.6547260284424,0.0136723962262499,0.00460456481862632,0.0103720482289232,0.0238591316664666,0.0080352351158066,0.0180998312402401,"Date3"
"2","78","SCN",3,27.095890045166,28.4333737691244,31.8168195088704,33.7793795267741,33.6347904205322,0.037919152656967,0.00972902210927629,0.0107546145166802,0.0958255550806625,0.0245862282959571,0.0271780046105562,"Date3"
"3","171","BS",4,25.2024332682292,26.5838349660238,26.1069450378418,NA,26.7735919952393,0.534213459560781,NA,0.336537988975781,1.39174020361101,NA,0.876753366875256,"Date3"
"3","6","BS",4,25.681204477946,27.2489287058512,26.4698743820191,NA,27.5652173360189,0.578877543455264,NA,0.270929077035011,1.71600567482403,NA,0.803133303274952,"Date3"
"3","93","BS",4,29.119712193807,31.4317884445191,30.7515954971313,NA,31.0305795669555,0.322666721414016,NA,0.265932614265733,1.60235404118165,NA,1.3206140294956,"Date3"
"3","99","BS",4,25.0390459696452,26.9954096476237,26.665246963501,NA,27.4209575653076,0.323940107421424,NA,0.191855017981553,1.25715512842178,NA,0.744555904759234,"Date3"
"3","107","BW",4,26.4532737731934,27.9817606608073,NA,33.6917686462402,29.5389242172241,NA,0.00662210282130092,0.117794946758287,NA,0.0191036485984163,0.339818533517936,"Date3"
"3","13","BW",4,28.9059600830078,29.1880849202474,35.6301441192627,35.3797359466553,30.5996427536011,0.00945842683464551,0.0112512112724621,0.309136804242509,0.0115013004108941,0.0136812984963873,0.375905561867163,"Date3"
"3","152","BW",4,26.9061991373698,27.595511118571,35.5454177856445,34.6415481567383,29.429009437561,0.0025080491771428,0.00469275540133609,0.174003677198678,0.00404426523778294,0.0075671353305211,0.280583422906684,"Date3"
"3","83","BW",4,26.5718994140625,27.2811050415039,33.8197116851807,35.1228866577148,30.3072137832641,0.00657947291502238,0.00266622224244773,0.0750858897875043,0.0107568043715041,0.00435901651141089,0.122758196277453,"Date3"
"3","125","OT",4,25.8064034779867,26.9846261342367,26.3410053253174,NA,26.8958358764649,0.690349171870831,NA,0.469946229841255,1.56224509333207,NA,1.06347805083885,"Date3"
"3","146","OT",4,24.4373143513997,26.2029813130697,25.9243024190267,NA,27.0127290089925,0.356756577111932,NA,0.167773334716331,1.21308352972298,NA,0.570481617237927,"Date3"
"3","27","OT",4,24.0704650878906,25.7151578267415,25.4683246612549,NA,27.3538064956665,0.379491749778762,NA,0.102710714472643,1.18659957031245,NA,0.321157152245799,"Date3"
"3","53","OT",4,25.734543800354,27.3328444163005,26.9776922861735,NA,27.8483591079712,0.422449710376894,NA,0.231035218117191,1.27912045558727,NA,0.699543321241983,"Date3"
"3","126","SCN",4,27.0156364440918,28.1198685963948,30.3661251068115,35.8546085357666,30.7444543838501,0.0980397990436968,0.00218375679611044,0.0754247625754622,0.210770299382863,0.00469473701685591,0.162151493005672,"Date3"
"3","170","SCN",4,26.7751235961914,27.6491018931071,32.450969696045,32.7647533416748,29.8960386912028,0.0195614062770397,0.0157377188933375,0.114950520598098,0.0358503793992785,0.0288426703691329,0.210670936292728,"Date3"
"3","5","SCN",4,28.416543006897,28.9924348195394,34.3670825958252,34.5754928588867,30.7384042739868,0.01616996550162,0.0139949500505057,0.200009264514464,0.0241029279868418,0.0208608529939655,0.298133530266985,"Date3"
"3","50","SCN",4,30.5073121388753,31.1691551208496,31.4320017496745,NA,30.2067852020264,0.526793843058081,NA,1.23159416455872,0.83344180464591,NA,1.94850808646983,"Date3"
"3","20","BS",5,25.7632986704508,26.9970067342122,26.7034123738607,NA,27.4093284606934,0.52119180200915,NA,0.319518242993209,1.22569018676761,NA,0.751413152356393,"Date3"
"3","86","BS",5,26.5309060414632,27.5827992757161,27.571231842041,NA,29.0880451202393,0.486217659866028,NA,0.169912149567299,1.00805016375234,NA,0.352270154568269,"Date3"
"4","109","BS",5,26.4889154434204,27.8364264170329,27.677547454834,NA,27.1808223724365,0.438718664175785,NA,0.619035079253596,1.11641929381209,NA,1.57527536997674,"Date3"
"4","172","BS",5,24.9195067087809,26.5022500356038,25.8104654947917,NA,25.9321403503418,0.539255620736859,NA,0.495640628791971,1.61528030328323,NA,1.48463644032234,"Date3"
"3","4","BW",5,28.8823928833007,29.0676301320394,34.3300800323486,NA,29.2636651992798,0.022913042525874,NA,0.767760202555327,0.0260522195427094,NA,0.872946372378955,"Date3"
"3","61","BW",5,27.0601243972778,27.944299697876,35.6517143249512,NA,30.1662654876709,0.00259223112753435,NA,0.116133726264689,0.00478450494995667,NA,0.214349091895532,"Date3"
"4","138","BW",5,28.038125038147,28.5214729309082,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Date3"
"4","166","BW",5,25.2139320373535,27.038569132487,35.4611949920654,33.060562133789,34.9477157592774,0.000822747321645334,0.00434439170792681,0.0011744624293249,0.00291431823704835,0.0153886128221886,0.00416015608493848,"Date3"
"3","12","OT",5,25.2677574157715,26.8865820566813,26.7648919423421,NA,27.6711940765381,0.35425631434997,NA,0.189013782166592,1.08800871624497,NA,0.580508050689312,"Date3"
"3","94","OT",5,25.4632657368978,27.0425262451172,26.7573458353678,NA,27.0812708536784,0.407796105189522,NA,0.325785631880723,1.2185626360259,NA,0.97350169192871,"Date3"
"4","129","OT",5,25.3850224812826,26.9966481526693,27.0223236083984,NA,26.6441434224447,0.321457267554418,NA,0.417798453937795,0.98236055924036,NA,1.27677537354358,"Date3"
"4","181","OT",5,22.9796002705892,24.9511833190918,24.999054590861,NA,25.0560026168823,0.246651451030523,NA,0.237104944504051,0.96736264121985,NA,0.92992141097658,"Date3"
"3","36","SCN",5,27.0155868530273,27.900743484497,33.4655017852783,34.0543766021729,30.1434373855591,0.0114388439650662,0.00760524400346757,0.114399247502054,0.021127145966523,0.0140466205031719,0.211291421389915,"Date3"
"3","96","SCN",5,25.9651069641113,27.2621866861979,33.2930278778076,33.6584892272949,30.3087244033813,0.00622409193794231,0.00483126845991743,0.0492539268542643,0.0152945217788677,0.0118719230719128,0.121032154485872,"Date3"
"4","133","SCN",5,25.8735160827637,27.7414709726969,31.0764923095703,32.951976776123,33.0056762695312,0.027148640646313,0.0073989656001483,0.00712862632249076,0.0990965514677229,0.0270073181547152,0.0260205398297468,"Date3"
"4","154","SCN",5,26.8048470815023,28.1713892618815,34.1526088714599,34.3785107930501,NA,0.00613908010465952,0.00524928370847125,NA,0.0158297292523287,0.013535373127106,NA,"Date3"
"4","100","BS",6,25.5661169687907,27.1525287628174,27.1401182810465,NA,26.9847431182862,0.335875550922342,NA,0.374068360647111,1.00863939647196,NA,1.12333298594155,"Date3"
"4","156","BS",6,23.8615417480469,26.009131749471,25.7268320719401,NA,25.7663125991822,0.274467964727477,NA,0.267058766626071,1.21613187263372,NA,1.18330267899459,"Date3"
"4","46","BS",6,24.6293093363444,26.491013209025,26.5622132619222,NA,26.0980841318766,0.261901472186202,NA,0.361288992233895,0.951845910584149,NA,1.31305657400967,"Date3"
"4","88","BS",6,24.8551584879557,26.3137365976969,27.0053615570068,NA,26.435609181722,0.22528090361529,NA,0.334377413839692,0.619156079321592,NA,0.918994043632848,"Date3"
"4","131","BW",6,26.3415660858154,27.5725975036621,NA,35.6781158447265,NA,NA,0.00154674409452948,NA,NA,0.00363074584421184,NA,"Date3"
"4","176","BW",6,24.1215127309163,25.9423611958822,32.9170583089193,33.0578333536784,33.562665939331,0.00225048930194074,0.00204126524703579,0.00143856566517648,0.00795072913711389,0.00721156375290906,0.0050822929662038,"Date3"
"4","38","BW",6,27.6023419698079,28.000436147054,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Date3"
"4","74","BW",6,25.2827612559001,26.3609841664632,NA,34.4625015258789,34.42018699646,NA,0.0017243396965152,0.00177566391451046,NA,0.00364082885463905,0.00374919653543684,"Date3"
"4","135","OT",6,24.6955013275146,26.537291208903,26.0980943044027,NA,25.6071872711182,0.378248698410155,NA,0.531563539220073,1.35584936564494,NA,1.90541326508413,"Date3"
"4","177","OT",6,23.9409739176432,25.9319852193196,25.3443603515625,NA,26.1976184844971,0.378040725439815,NA,0.209258108714273,1.50277067403844,NA,0.831833524588402,"Date3"
